stage5_rank,st_dbscan_cluster_id,cluster_label,records_total,lambda_hr_peak_window,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,link_length_m,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,junction_degree,betweenness_centrality,criticality_factor,growth_pct_change,growth_multiplier,vehicle_width_avg_m,dominant_vehicle_type,unique_vehicles,unique_vehicle_types,geometry_source,centroid_lat,centroid_lon
244,258,POLICE_STATION::Sheshadripuram (Cluster 258),25,0.7333333333333333,94.4,0.635593220338983,1.1537777759625008,road,2,7.0,250.0,3199.999999542857,3181.9741667382727,0.005633072752548096,0.49999999999998335,0.002390212899346045,4,0.0,1.0,-0.3333333333111111,1.0,1.4240000000000002,CAR,25,5,fallback,12.99017632,77.572339044
245,394,JUNCTION::BTP120 - Lalbagh Main Gate Junction (Cluster 394),39,0.6571428571428571,94.4,0.635593220338983,1.033904760278085,road,2,7.0,250.0,3199.999999542857,3181.9959683466045,0.005626259749943352,0.49999999999998335,0.002387296477695001,4,0.0,1.0,0.9999999999230769,1.9999999999230769,1.587179487179487,CAR,39,4,fallback,12.95410497948718,77.5846184871795
246,311,POLICE_STATION::Thalagattapura (Cluster 311),28,0.96,94.4,0.635593220338983,1.5103999976236375,road,2,7.0,250.0,3199.999999542857,3182.0083613722227,0.005622386929437173,0.49999999999998335,0.002385638678794391,4,0.0,1.0,-0.9230769230414201,1.0,1.0857142857142859,SCOOTER,28,5,fallback,12.888682810714286,77.562649525
247,249,POLICE_STATION::Jnanabharathi (Cluster 249),57,0.5857142857142857,94.4,0.635593220338983,0.9215238080739455,road,2,7.0,250.0,3199.999999542857,3182.1737104245467,0.0055707153505785145,0.49999999999998335,0.0023635220786086745,4,0.0,1.0,-0.14285714285034012,1.0,1.763157894736842,CAR,53,5,fallback,12.960880652631579,77.51173931929824
248,762,POLICE_STATION::Kodigehalli (Cluster 762),38,0.9,94.4,0.635593220338983,1.4159999977721602,road,2,7.0,250.0,3199.999999542857,3182.2567743126847,0.00554475788553177,0.49999999999998335,0.002352413051566777,4,0.0,1.0,35.999999964,36.999999964,1.1421052631578947,SCOOTER,38,8,fallback,13.047442221052632,77.5754682
249,392,POLICE_STATION::Bellandur (Cluster 392),25,0.9333333333333333,94.4,0.635593220338983,1.468444442134092,road,2,7.0,250.0,3199.999999542857,3182.2779729091367,0.005538133324139549,0.49999999999998335,0.0023495780801950092,4,0.0,1.0,0.0,1.0,1.1,MOTOR CYCLE,25,5,fallback,12.90695782,77.696096876
250,310,JUNCTION::BTP218 - Syndicate Bank Junction (Cluster 310),24,1.1333333333333333,94.4,0.635593220338983,1.783111108305683,road,2,7.0,250.0,3199.999999542857,3182.311537353519,0.005527644435268653,0.49999999999998335,0.00234508949602348,4,0.0,1.0,1.428571428367347,2.4285714283673467,0.9041666666666667,SCOOTER,24,3,fallback,12.9374591625,77.58518636666666
251,399,JUNCTION::BTP054 - Shivananda Circle (Cluster 399),25,0.6333333333333333,94.4,0.635593220338983,0.9964444428767052,road,2,7.0,250.0,3199.999999542857,3182.376940070857,0.00550720608609756,0.49999999999998335,0.0023363435934644827,4,0.0,1.0,10.49999999475,11.49999999475,1.6119999999999999,CAR,25,6,fallback,12.983898124,77.577960308
252,590,POLICE_STATION::Hebbala (Cluster 590),16,1.0,94.4,0.635593220338983,1.5733333308579558,road,2,7.0,250.0,3199.999999542857,3182.4146281469775,0.005495428562308224,0.49999999999998335,0.0023313040538558184,4,0.0,1.0,0.0,1.0,1.01875,SCOOTER,16,5,fallback,13.039635025,77.5898041875
253,102,JUNCTION::BTP051 - Safina Plaza Junction (Cluster 102),49,1.15,94.4,0.635593220338983,1.809333330486649,road,2,7.0,250.0,3199.999999542857,3182.4987349689786,0.005469145180429069,0.49999999999998335,0.0023200582063703417,4,0.0,1.0,0.8823529411245675,1.8823529411245676,0.8816326530612245,SCOOTER,49,3,fallback,12.97400319387755,77.6076430612245
254,259,POLICE_STATION::Bellandur (Cluster 259),75,1.0444444444444445,67.0,0.8955223880463354,1.1662962950113396,road,2,7.0,250.0,3199.999999542857,3182.5292809215944,0.005459599570235341,0.49999999999998335,0.0023159741640675323,4,0.0,1.0,7.8749999980312495,8.87499999803125,1.3653333333333333,CAR,74,7,fallback,12.90001818812421,77.675490821958
255,147,POLICE_STATION::Banaswadi (Cluster 147),32,0.6,94.4,0.635593220338983,0.9439999985147733,road,2,7.0,250.0,3199.999999542857,3182.5548795752884,0.005451599990954792,0.49999999999998335,0.0023125516776664845,4,0.0,1.0,4.39999999912,5.39999999912,1.684375,CAR,32,10,fallback,12.996292109375,77.668497134375
256,341,JUNCTION::BTP032 - Windsor Circle (Cluster 341),819,0.7857142857142857,140.0,0.4285714285683674,1.8333333290686504,road,2,7.0,250.0,3199.999999542857,3182.5872662898896,0.005441479142640482,0.49999999999998335,0.0023082217648047044,4,0.0,1.0,0.4829396325421291,1.4829396325421291,0.8656898656898657,SCOOTER,528,8,fallback,12.992328987859814,77.5888701927762
257,609,POLICE_STATION::Kamakshipalya (Cluster 609),16,1.2,94.4,0.635593220338983,1.8879999970295467,road,2,7.0,250.0,3199.999999542857,3182.6519767179648,0.005421257133864099,0.49999999999998335,0.002299570773701735,4,0.0,1.0,0.0,1.0,0.8375,SCOOTER,16,2,fallback,12.9870570125,77.51934795625
258,438,POLICE_STATION::Bellandur (Cluster 438),24,0.68,94.4,0.635593220338983,1.0698666649834099,road,2,7.0,250.0,3199.999999542857,3182.686500146472,0.005410468562453974,0.49999999999998335,0.0022949556389384,4,0.0,1.0,2.7999999994399998,3.7999999994399998,1.4749999999999999,CAR,24,4,fallback,12.899809870833332,77.67545593333334
259,166,POLICE_STATION::HSR Layout (Cluster 166),18,0.85,94.4,0.635593220338983,1.3373333312292623,road,2,7.0,250.0,3199.999999542857,3182.719105606729,0.005400279356122306,0.49999999999998335,0.0022905970439656225,4,0.0,1.0,15.999999983999999,16.999999984,1.1777777777777778,SCOOTER,18,5,fallback,12.906668755555556,77.6296993888889
260,305,POLICE_STATION::Mahadevapura (Cluster 305),58,0.6,94.4,0.635593220338983,0.9439999985147733,road,2,7.0,250.0,3199.999999542857,3182.839474648651,0.005362664030516329,0.49999999999998335,0.002274507696920844,4,0.0,1.0,0.0,1.0,1.656896551724138,PASSENGER AUTO,58,5,fallback,13.000360159004002,77.67703224649216
261,446,POLICE_STATION::Jnanabharathi (Cluster 446),59,0.5636363636363636,94.4,0.635593220338983,0.8867878773926658,road,2,7.0,250.0,3199.999999542857,3183.0313886653116,0.005302690900301332,0.49999999999998335,0.002248859086618414,4,0.0,1.0,-0.15909090908367768,1.0,1.7440677966101694,CAR,59,6,fallback,12.960949577966103,77.51180047457626
262,66,"JUNCTION::BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",20,0.9,94.4,0.635593220338983,1.4159999977721602,road,2,7.0,250.0,3199.999999542857,3183.143935574193,0.0052675199912708415,0.49999999999998335,0.0022338198458940243,4,0.0,1.0,0.0,1.0,1.085,SCOOTER,20,4,fallback,12.968472980000001,77.53702788
263,393,JUNCTION::BTP135 - UCO Bank Junction (Cluster 393),142,1.1090909090909091,66.5,0.9022556390841766,1.2292424228984988,road,2,7.0,250.0,3199.999999542857,3183.1513153151313,0.005265213822227333,0.49999999999998335,0.0022328337754762254,4,0.0,1.0,-0.08108108107888971,1.0,1.2492957746478874,SCOOTER,134,8,fallback,12.936107884507042,77.61601190704225
264,741,POLICE_STATION::HSR Layout (Cluster 741),16,0.65,94.4,0.635593220338983,1.0226666650576712,road,2,7.0,250.0,3199.999999542857,3183.169828145574,0.00525942856271322,0.49999999999998335,0.0022303601489684524,4,0.0,1.0,0.0,1.0,1.5,CAR,16,4,fallback,12.9062732125,77.62992845
265,370,JUNCTION::BTP219 - Canara Bank Junction (Cluster 370),15,0.7333333333333333,94.4,0.635593220338983,1.1537777759625008,road,2,7.0,250.0,3199.999999542857,3183.290660145349,0.005221668562778059,0.49999999999998335,0.0022142160575339327,4,0.0,1.0,1.7499999995625,2.7499999995625,1.32,CAR,15,3,fallback,12.931092113333333,77.58379304
266,87,"JUNCTION::BTP070 - Cholurpalya Junction, Magadi Road (Cluster 87)",82,1.1428571428571428,94.4,0.635593220338983,1.798095235266235,road,2,7.0,250.0,3199.999999542857,3183.399884093379,0.005187536079013788,0.49999999999998335,0.002199624536915879,4,0.0,1.0,-0.987654320975461,1.0,0.8414634146341463,SCOOTER,82,4,fallback,12.973666373170731,77.55122360853659
267,46,JUNCTION::BTP091 - Sirsi Circle (Cluster 46),124,0.8105263157894737,94.4,0.635593220338983,1.2752280681690797,road,2,7.0,250.0,3199.999999542857,3183.402524259621,0.00518671102706314,0.49999999999998335,0.002199271849350162,4,0.0,1.0,0.03278688524482666,1.0327868852448268,1.1862903225806452,SCOOTER,119,9,fallback,12.964460171774194,77.55459773548388
268,738,POLICE_STATION::Halasur (Cluster 738),26,0.6571428571428571,94.4,0.635593220338983,1.033904760278085,road,2,7.0,250.0,3199.999999542857,3183.421166292673,0.005180885391733447,0.49999999999998335,0.0021967815725696376,4,0.0,1.0,-0.9166666666284722,1.0,1.4615384615384615,SCOOTER,26,7,fallback,12.978758838461538,77.62889721153846
269,699,"JUNCTION::BTP022 - Marenahalli Junction, Vijayanagar (Cluster 699)",59,0.6833333333333333,94.4,0.635593220338983,1.075111109419603,road,2,7.0,250.0,3199.999999542857,3183.44630814506,0.005173028562861504,0.49999999999998335,0.002193423096178855,4,0.0,1.0,-0.03333333333222222,1.0,1.4033898305084744,CAR,58,6,fallback,12.967494827118644,77.53615902033897
270,91,POLICE_STATION::Kodigehalli (Cluster 91),278,2.3333333333333335,32.2,1.8633540372092126,1.2522222215890852,road,2,7.0,250.0,3199.999999542857,3183.5037156230574,0.005155088725984691,0.49999999999998335,0.002185754852108278,4,0.0,1.0,-0.1589403973488882,1.0,1.2007194244604318,SCOOTER,263,7,fallback,13.071108985251799,77.58809059820145
271,48,POLICE_STATION::Chikkajala (Cluster 48),21,0.5,94.4,0.635593220338983,0.7866666654289779,road,2,7.0,250.0,3199.999999542857,3183.6013710019142,0.005124571420087598,0.49999999999998335,0.0021727114576291207,4,0.0,1.0,-0.24999999997916666,1.0,1.9,CAR,21,2,fallback,13.19087928095238,77.64589617619048
272,538,"JUNCTION::BTP089 - Police Quarters, Sultan Road (Cluster 538)",16,0.5,94.4,0.635593220338983,0.7866666654289779,road,2,7.0,250.0,3199.999999542857,3183.7631995730417,0.005073999991603073,0.49999999999998335,0.0021510994834735395,4,0.0,1.0,0.0,1.0,1.8812499999999999,LGV,15,5,fallback,12.960310075,77.56259633125
273,84,JUNCTION::BTP207 - 8th Main Road Basaveshwara Nagar (Cluster 84),29,0.7,94.4,0.635593220338983,1.101333331600569,road,2,7.0,250.0,3199.999999542857,3183.8335112970494,0.0050520275778475066,0.49999999999998335,0.002141710521354638,4,0.0,1.0,26.999999972999998,27.999999972999998,1.3379310344827586,CAR,29,4,fallback,12.991571986206896,77.53836329655172
274,418,JUNCTION::BTP054 - Shivananda Circle (Cluster 418),58,1.2666666666666666,44.0,1.363636363605372,0.9288888882288145,road,2,7.0,250.0,3199.999999542857,3183.975156209069,0.005007763542835053,0.49999999999998335,0.0021227981617675255,4,0.0,1.0,4.444444443950617,5.444444443950617,1.5724137931034483,CAR,54,5,fallback,12.987614913793102,77.5784279275862
275,751,JUNCTION::BTP225 - Geetha Junction (Cluster 751),43,0.8857142857142857,94.4,0.635593220338983,1.393523807331332,road,2,7.0,250.0,3199.999999542857,3184.0354945132094,0.004988907822788491,0.49999999999998335,0.0021147426180670435,4,0.0,1.0,-0.13043478260302457,1.0,1.044186046511628,SCOOTER,43,3,fallback,12.927860079069768,77.58581977441861
276,556,JUNCTION::BTP208 - Havanur Circle (Cluster 556),15,0.7,94.4,0.635593220338983,1.101333331600569,road,2,7.0,250.0,3199.999999542857,3184.0501755725086,0.004984319991756858,0.49999999999998335,0.0021127826762082744,4,0.0,1.0,0.0,1.0,1.32,CAR,15,3,fallback,12.987264699999999,77.53742287333333
277,788,POLICE_STATION::Hulimavu (Cluster 788),17,0.8666666666666667,94.4,0.635593220338983,1.3635555534102284,road,2,7.0,250.0,3199.999999542857,3184.071837331572,0.004977550692048527,0.49999999999998335,0.002109890852702728,4,0.0,1.0,-0.7857142856581633,1.0,1.0647058823529412,SCOOTER,17,4,fallback,12.876135182352941,77.59656789411764
278,9,POLICE_STATION::K.R. Pura (Cluster 9),128,1.0,67.0,0.8955223880463354,1.116666665436389,road,2,7.0,250.0,3199.999999542857,3184.2645709932603,0.004917321422762355,0.49999999999998335,0.002084163801084979,4,0.0,1.0,0.8703703703381345,1.8703703703381345,1.284375,SCOOTER,125,8,fallback,13.0057245203125,77.68582747421875
279,218,JUNCTION::BTP208 - Havanur Circle (Cluster 218),84,0.7166666666666667,94.4,0.635593220338983,1.127555553781535,road,2,7.0,250.0,3199.999999542857,3184.286017168442,0.004910619493017188,0.49999999999998335,0.002081301358903291,4,0.0,1.0,-0.2999999999914286,1.0,1.2702380952380952,SCOOTER,82,8,fallback,12.988330528571428,77.53745414166667
280,631,POLICE_STATION::K.R. Pura (Cluster 631),16,0.8,94.4,0.635593220338983,1.2586666646863647,road,2,7.0,250.0,3199.999999542857,3184.3781481433275,0.00488182856336139,0.49999999999998335,0.002069005230889427,4,0.0,1.0,0.0,1.0,1.13125,MOTOR CYCLE,16,4,fallback,13.0543575375,77.76235731875
281,176,POLICE_STATION::Yeshwanthpura (Cluster 176),22,0.68,94.4,0.635593220338983,1.0698666649834099,road,2,7.0,250.0,3199.999999542857,3184.4205178055863,0.0048685880439035545,0.49999999999998335,0.0020633507974639658,4,0.0,1.0,0.0,1.0,1.3272727272727272,MOTOR CYCLE,21,6,fallback,13.030602509090908,77.53643995909091
282,544,POLICE_STATION::HSR Layout (Cluster 544),107,0.7466666666666667,94.4,0.635593220338983,1.1747555537072736,road,2,7.0,250.0,3199.999999542857,3184.44918466834,0.0048596296492917634,0.49999999999998335,0.0020595252010927804,4,0.0,1.0,1.4722222221404322,2.472222222140432,1.2065420560747664,MOTOR CYCLE,104,6,fallback,12.912439947945618,77.63433801917418
283,551,JUNCTION::BTP054 - Shivananda Circle (Cluster 551),41,0.4888888888888889,94.4,0.635593220338983,0.7691851839750006,road,2,7.0,250.0,3199.999999542857,3184.459778743253,0.004856319000881015,0.49999999999998335,0.0020581114476799227,4,0.0,1.0,-0.3611111110910494,1.0,1.8414634146341464,CAR,40,6,fallback,12.986975604878047,77.58035716097561
284,691,POLICE_STATION::Sheshadripuram (Cluster 691),28,0.6857142857142857,94.4,0.635593220338983,1.078857141159741,road,2,7.0,250.0,3199.999999542857,3184.485593507559,0.004848251887034305,0.49999999999998335,0.00205466659189862,4,0.0,1.0,7.333333330888888,8.333333330888888,1.3107142857142857,SCOOTER,28,4,fallback,12.990909071428572,77.57219061071429
285,554,JUNCTION::BTP096 - Gali Anjaneya Temple (Cluster 554),33,0.6,94.4,0.635593220338983,0.9439999985147733,road,2,7.0,250.0,3199.999999542857,3184.495841649602,0.004845049342645291,0.49999999999998335,0.0020532990509337197,4,0.0,1.0,2.7142857138979593,3.7142857138979593,1.4969696969696968,CAR,33,7,fallback,12.9523385,77.54099233939394
286,272,POLICE_STATION::Halasur (Cluster 272),118,0.38461538461538464,132.0,0.45454545454201106,0.8461538442987179,road,2,7.0,250.0,3199.999999542857,3184.5169822595644,0.00483844290203117,0.49999999999998335,0.0020504780317202294,4,0.0,1.0,57.4999999425,58.4999999425,1.6677966101694914,CAR,98,7,fallback,12.973449623039485,77.62197173472174
287,665,POLICE_STATION::Electronic City (Cluster 665),19,0.5,94.4,0.635593220338983,0.7866666654289779,road,2,7.0,250.0,3199.999999542857,3184.555307842246,0.0048264661574415335,0.49999999999998335,0.0020453639855395334,4,0.0,1.0,1.79999999964,2.79999999964,1.7894736842105263,CAR,15,3,fallback,12.880943726315788,77.6452064368421
288,431,POLICE_STATION::Sheshadripuram (Cluster 431),56,0.4,121.0,0.4958677685909432,0.8066666650465556,road,2,7.0,250.0,3199.999999542857,3184.622628149563,0.00480542856140187,0.49999999999998335,0.0020363814386398704,4,0.0,1.0,26.4999999735,27.4999999735,1.7375,CAR,55,7,fallback,12.986521382142858,77.57447258214286
289,177,JUNCTION::BTP075 - Police Corner (Cluster 177),39,0.52,94.4,0.635593220338983,0.818133332046137,road,2,7.0,250.0,3199.999999542857,3184.648581666634,0.004797318087315983,0.49999999999998335,0.0020329186197375728,4,0.0,1.0,5.79999999884,6.79999999884,1.7102564102564104,CAR,38,10,fallback,12.968348582051282,77.58684957179487
290,705,"JUNCTION::BTP163 - 16th Main Road, BTM Layout (Cluster 705)",37,5.6,14.0,4.285714285408163,1.306666666455111,road,2,7.0,250.0,3199.999999542857,3184.6566049551307,0.004794810809660488,0.49999999999998335,0.0020318481392866865,4,0.0,1.0,0.0,1.0,1.0702702702702702,SCOOTER,36,6,fallback,12.913643983783784,77.6060315
291,58,POLICE_STATION::Mahadevapura (Cluster 58),51,0.48,94.4,0.635593220338983,0.7551999988118188,road,2,7.0,250.0,3199.999999542857,3184.66347412599,0.004792664193766671,0.49999999999998335,0.0020309316498099677,4,0.0,1.0,0.0,1.0,1.8509803921568626,MAXI-CAB,49,8,fallback,12.979178980392158,77.69501827058824
292,772,POLICE_STATION::Sheshadripuram (Cluster 772),24,0.56,94.4,0.635593220338983,0.8810666652804553,road,2,7.0,250.0,3199.999999542857,3184.6946129046437,0.004782933325436001,0.49999999999998335,0.002026777170002107,4,0.0,1.0,-0.9565217390888469,1.0,1.5833333333333333,CAR,24,5,fallback,12.990575049999999,77.57460926666667
293,307,POLICE_STATION::Bellandur (Cluster 307),70,0.48,94.4,0.635593220338983,0.7551999988118188,road,2,7.0,250.0,3199.999999542857,3184.695270493758,0.004782727828837707,0.49999999999998335,0.002026689437012385,4,0.0,1.0,0.0,1.0,1.847142857142857,MAXI-CAB,70,6,fallback,12.927107772857143,77.67938685428571
294,302,"JUNCTION::BTP016 - 5th Main Road, RPC Layout (Cluster 302)",63,0.7714285714285715,94.4,0.635593220338983,1.2137142838047088,road,2,7.0,250.0,3199.999999542857,3184.696961437195,0.004782199409013477,0.49999999999998335,0.002026463838155514,4,0.0,1.0,-0.9137931034325208,1.0,1.1492063492063493,SCOOTER,63,5,fallback,12.967010495238096,77.5359064904762
295,618,POLICE_STATION::Jeevanbheemanagar (Cluster 618),15,0.5,94.4,0.635593220338983,0.7866666654289779,road,2,7.0,250.0,3199.999999542857,3184.809690999668,0.004746971420735768,0.49999999999998335,0.002011424757281288,4,0.0,1.0,-0.124999999984375,1.0,1.76,CAR,15,3,fallback,12.9704859,77.64621114666667
296,661,JUNCTION::BTP023 - Mahalaxmi Layout Entrance (Cluster 661),17,1.0666666666666667,94.4,0.635593220338983,1.6782222195818195,road,2,7.0,250.0,3199.999999542857,3184.8367681984973,0.004738509796100354,0.49999999999998335,0.0020078126764029357,4,0.0,1.0,0.0,1.0,0.8235294117647058,SCOOTER,17,2,fallback,13.008107417647059,77.54847465294118
297,61,POLICE_STATION::Halasur (Cluster 61),63,0.6363636363636364,94.4,0.635593220338983,1.0012121196368808,road,2,7.0,250.0,3199.999999542857,3184.86548643968,0.0047295353457295075,0.49999999999998335,0.002003981786230735,4,0.0,1.0,8.999999997,9.999999997,1.3777777777777778,SCOOTER,59,7,fallback,12.972047244444443,77.61903253015873
298,357,"JUNCTION::BTP163 - 16th Main Road, BTM Layout (Cluster 357)",114,1.95,35.5,1.690140845022813,1.1537499993498643,road,2,7.0,250.0,3199.999999542857,3185.2097920366205,0.004621939846670253,0.49999999999998335,0.0019580612872314,4,0.0,1.0,-0.6265060240888373,1.0,1.1684210526315788,SCOOTER,110,7,fallback,12.913712979824561,77.60691099473685
299,304,JUNCTION::BTP054 - Shivananda Circle (Cluster 304),18,0.4666666666666667,94.4,0.635593220338983,0.734222221067046,road,2,7.0,250.0,3199.999999542857,3185.2316440147565,0.004615111103501768,0.49999999999998335,0.0019551473822459736,4,0.0,1.0,0.0,1.0,1.8333333333333333,CAR,17,5,fallback,12.987267022222222,77.58024108888888
300,645,POLICE_STATION::Mahadevapura (Cluster 645),24,0.7,94.4,0.635593220338983,1.101333331600569,road,2,7.0,250.0,3199.999999542857,3185.2484262369476,0.004609866659066264,0.49999999999998335,0.001952909558497688,4,0.0,1.0,0.0,1.0,1.2208333333333334,SCOOTER,24,4,fallback,12.990895557741892,77.68768520989877
301,151,POLICE_STATION::Hebbala (Cluster 151),269,1.1130434782608696,60.75,0.9876543209713967,1.1269565206166376,road,2,7.0,250.0,3199.999999542857,3185.2501436334337,0.004609329972664278,0.49999999999998335,0.0019526805545089694,4,0.0,1.0,-0.5459459459400438,1.0,1.1929368029739775,SCOOTER,247,7,fallback,13.035250067286245,77.58898769665427
