st_dbscan_cluster_id,cluster_label,records,severity_sum,severity_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,latitude_mean,longitude_mean,start_time_ist,end_time_ist
383,"BTP145 - Sri Hatti Maramma Circle, Domluru",19,20.0,1.0526315789473684,19,CAR,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",12.961256431578946,77.63656967894738,2023-12-02 02:53:46+05:30,2023-12-04 03:46:46+05:30
398,POLICE_STATION::Thalagattapura,19,19.0,1.0,19,SCOOTER,Thalagattapura,No Junction,12.888530531578946,77.56301676842104,2023-12-18 13:08:46+05:30,2023-12-20 10:15:46+05:30
426,POLICE_STATION::Pulikeshinagar(F.Town),19,19.0,1.0,19,CAR,Pulikeshinagar(F.Town),No Junction,12.991177915789473,77.61204518421054,2023-12-01 11:23:46+05:30,2023-12-04 04:33:46+05:30
519,POLICE_STATION::Banaswadi,19,19.0,1.0,19,SCOOTER,Banaswadi,No Junction,13.00349817368421,77.66278950526315,2023-12-07 13:38:46+05:30,2023-12-08 04:23:46+05:30
587,POLICE_STATION::Banaswadi,19,19.0,1.0,19,SCOOTER,Banaswadi,No Junction,12.993696047368418,77.6624093368421,2023-11-24 10:10:46+05:30,2023-11-27 08:34:46+05:30
611,POLICE_STATION::Yelahanka,19,19.0,1.0,19,SCOOTER,Yelahanka,No Junction,13.099669847368421,77.58883381052631,2023-11-25 07:31:46+05:30,2023-11-28 06:07:46+05:30
694,POLICE_STATION::Electronic City,18,45.0,2.5,17,SCOOTER,Electronic City,No Junction,12.840782077777776,77.67670802222223,2023-12-28 09:16:46+05:30,2023-12-28 14:46:46+05:30
537,POLICE_STATION::Yeshwanthpura,18,38.0,2.111111111111111,18,MOTOR CYCLE,Yeshwanthpura,No Junction,13.03078328888889,77.5359871388889,2023-11-14 07:09:46+05:30,2023-11-19 10:24:46+05:30
22,POLICE_STATION::HAL Old Airport,18,36.0,2.0,18,SCOOTER,HAL Old Airport,No Junction,12.956899883333332,77.70346168333333,2024-03-15 02:27:46+05:30,2024-03-15 09:57:46+05:30
166,POLICE_STATION::HSR Layout,18,36.0,2.0,18,SCOOTER,HSR Layout,No Junction,12.906668755555554,77.6296993888889,2024-01-28 11:52:46+05:30,2024-02-01 03:12:46+05:30
570,POLICE_STATION::Adugodi,18,36.0,2.0,18,MOTOR CYCLE,Adugodi,No Junction,12.93812131111111,77.62134601111113,2023-12-12 04:19:46+05:30,2023-12-12 04:22:46+05:30
663,"BTP001 - 10th Cross, Dr. Rajkumar Road",18,36.0,2.0,18,CAR,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",13.004348772222222,77.55352146111112,2023-12-23 02:48:46+05:30,2023-12-29 02:34:46+05:30
650,BTP051 - Safina Plaza Junction,18,33.0,1.8333333333333333,17,MOTOR CYCLE,Ashok Nagar,No Junction,12.974563761111112,77.60777755000001,2023-12-22 04:03:46+05:30,2023-12-25 14:29:46+05:30
698,"BTP001 - 10th Cross, Dr. Rajkumar Road",18,33.0,1.8333333333333333,18,SCOOTER,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",13.004199155555554,77.55334424444443,2023-12-28 11:03:46+05:30,2023-12-31 03:41:46+05:30
198,POLICE_STATION::Electronic City,18,32.0,1.7777777777777777,18,SCOOTER,Electronic City,No Junction,12.841678855555553,77.64701408333333,2024-01-29 11:43:46+05:30,2024-01-29 12:00:46+05:30
793,POLICE_STATION::HAL Old Airport,18,32.0,1.7777777777777777,18,MAXI-CAB,HAL Old Airport,No Junction,12.970977081107078,77.71224726975214,2023-12-24 07:21:46+05:30,2023-12-29 01:46:46+05:30
440,POLICE_STATION::Malleshwaram,18,31.0,1.7222222222222223,18,PASSENGER AUTO,Malleshwaram,No Junction,13.001854799999997,77.5690125888889,2023-12-04 04:57:46+05:30,2023-12-06 10:04:46+05:30
569,POLICE_STATION::Pulikeshinagar(F.Town),18,31.0,1.7222222222222223,18,CAR,Pulikeshinagar(F.Town),No Junction,12.994382755555556,77.61031861111111,2023-12-19 06:48:46+05:30,2023-12-21 05:17:46+05:30
508,POLICE_STATION::HSR Layout,18,27.0,1.5,16,CAR,HSR Layout,No Junction,12.897241416666667,77.63495201111112,2023-11-13 03:27:46+05:30,2023-11-17 05:59:46+05:30
26,POLICE_STATION::HAL Old Airport,18,25.0,1.3888888888888888,18,CAR,HAL Old Airport,No Junction,12.939609106964541,77.69492259408814,2023-11-27 12:42:46+05:30,2023-12-01 06:16:46+05:30
291,BTP032 - Windsor Circle,18,25.0,1.3888888888888888,18,CAR,Sheshadripuram,BTP032 - Windsor Circle,12.996629788888889,77.58447693888888,2024-01-10 13:19:46+05:30,2024-01-16 07:50:46+05:30
623,POLICE_STATION::Jalahalli,18,25.0,1.3888888888888888,18,CAR,Jalahalli,No Junction,13.056996977777779,77.54723661666667,2023-12-16 03:20:46+05:30,2023-12-21 06:10:46+05:30
187,"BTP022 - Marenahalli Junction, Vijayanagar",18,24.0,1.3333333333333333,18,SCOOTER,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",12.96874915,77.53645142777776,2024-01-27 04:24:46+05:30,2024-02-01 11:02:46+05:30
536,POLICE_STATION::HAL Old Airport,18,23.0,1.2777777777777777,18,CAR,HAL Old Airport,No Junction,12.93095299469064,77.68571376022265,2023-11-15 05:04:46+05:30,2023-11-19 08:30:46+05:30
769,POLICE_STATION::Sheshadripuram,18,23.0,1.2777777777777777,16,SCOOTER,Sheshadripuram,No Junction,12.996204866666666,77.56315024444444,2024-01-18 09:28:46+05:30,2024-01-19 01:38:46+05:30
242,"BTP115 - Sahasra Hospital, Jayanagar",18,20.0,1.1111111111111112,18,SCOOTER,Jayanagara,"BTP115 - Sahasra Hospital, Jayanagar",12.916574338888887,77.57357660555556,2024-01-24 03:21:46+05:30,2024-01-27 02:19:46+05:30
304,BTP054 - Shivananda Circle,18,19.0,1.0555555555555556,17,CAR,High ground,BTP054 - Shivananda Circle,12.987267022222222,77.58024108888888,2024-01-10 07:35:46+05:30,2024-01-12 10:18:46+05:30
340,BTP020 - Hosahalli Metro Station,18,19.0,1.0555555555555556,16,SCOOTER,Vijayanagara,No Junction,12.969186599999999,77.54563655000001,2023-12-27 04:34:46+05:30,2023-12-30 04:19:46+05:30
677,BTP074 - Leprosy Hospital Junction,18,19.0,1.0555555555555556,18,SCOOTER,Magadi Road,BTP074 - Leprosy Hospital Junction,12.973841394444444,77.5662741,2023-12-24 03:59:46+05:30,2023-12-27 10:09:46+05:30
155,POLICE_STATION::Jeevanbheemanagar,18,18.0,1.0,18,PASSENGER AUTO,Jeevanbheemanagar,No Junction,12.960179887297592,77.64902927704348,2024-01-31 11:55:46+05:30,2024-02-04 04:50:46+05:30
236,POLICE_STATION::Banashankari,18,18.0,1.0,15,SCOOTER,Banashankari,No Junction,12.934945572222222,77.53664699444442,2024-01-20 03:15:46+05:30,2024-01-25 03:03:46+05:30
245,POLICE_STATION::Hebbala,18,18.0,1.0,18,SCOOTER,Hebbala,No Junction,13.049344461111112,77.59341987777778,2024-01-24 04:22:46+05:30,2024-01-24 04:28:46+05:30
336,POLICE_STATION::Pulikeshinagar(F.Town),18,18.0,1.0,18,SCOOTER,Pulikeshinagar(F.Town),No Junction,13.000584722222223,77.62178509444443,2024-03-13 08:06:46+05:30,2024-03-13 11:17:46+05:30
349,BTP192 - Urvashi Theater,18,18.0,1.0,17,CAR,Wilson Garden,BTP192 - Urvashi Theater,12.958000227777777,77.58638065555556,2023-12-30 04:14:46+05:30,2024-01-06 08:44:46+05:30
424,POLICE_STATION::HAL Old Airport,18,18.0,1.0,18,CAR,HAL Old Airport,No Junction,12.947473322222223,77.69897805,2023-11-13 07:59:46+05:30,2023-11-13 08:27:46+05:30
462,POLICE_STATION::Wilson Garden,18,18.0,1.0,16,CAR,Wilson Garden,No Junction,12.946016894444444,77.58746107222221,2023-11-19 02:17:46+05:30,2023-11-24 03:31:46+05:30
627,POLICE_STATION::Banashankari,18,18.0,1.0,15,SCOOTER,Banashankari,No Junction,12.934975305555556,77.5364884611111,2023-12-20 04:18:46+05:30,2023-12-22 02:53:46+05:30
666,"BTP148 - 17th Main, Doopanahalli Bus Stop",18,18.0,1.0,18,MAXI-CAB,Jeevanbheemanagar,No Junction,12.959237128058863,77.64531712304624,2023-11-25 03:35:46+05:30,2023-11-28 08:05:46+05:30
662,POLICE_STATION::K.R. Pura,17,77.0,4.529411764705882,17,CAR,K.R. Pura,No Junction,13.045891217647057,77.75045905294118,2023-12-24 05:15:46+05:30,2023-12-28 11:33:46+05:30
596,POLICE_STATION::Electronic City,17,56.0,3.2941176470588234,17,SCOOTER,Electronic City,No Junction,12.819574158823528,77.68825036470587,2023-12-08 03:10:46+05:30,2023-12-10 11:46:46+05:30
540,POLICE_STATION::Kodigehalli,17,38.0,2.235294117647059,16,CAR,Kodigehalli,No Junction,13.06350208235294,77.58686125882353,2023-11-14 13:02:46+05:30,2023-11-19 12:02:46+05:30
188,POLICE_STATION::Whitefield,17,35.0,2.0588235294117645,17,CAR,Whitefield,No Junction,12.95144109407147,77.7174288142742,2024-03-14 10:21:46+05:30,2024-03-16 09:38:46+05:30
135,BTP032 - Windsor Circle,17,34.0,2.0,17,SCOOTER,High ground,BTP032 - Windsor Circle,12.99139198235294,77.58854887058824,2024-01-30 04:00:46+05:30,2024-01-30 04:23:46+05:30
191,POLICE_STATION::Byatarayanapura,17,34.0,2.0,17,SCOOTER,Byatarayanapura,No Junction,12.935764752941177,77.51808434117646,2024-01-31 07:45:46+05:30,2024-01-31 07:48:46+05:30
435,POLICE_STATION::Jayanagara,17,34.0,2.0,17,SCOOTER,Jayanagara,No Junction,12.931514905882354,77.59253861764705,2023-11-22 13:01:46+05:30,2023-11-23 07:12:46+05:30
779,POLICE_STATION::Pulikeshinagar(F.Town),17,34.0,2.0,17,CAR,Pulikeshinagar(F.Town),No Junction,12.994951929411764,77.61030020588234,2024-01-21 02:40:46+05:30,2024-01-21 03:12:46+05:30
521,"BTP206 - Shankara Mutt Circle, Vijayanagar",17,33.0,1.9411764705882353,17,CAR,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.9988325,77.54194982941176,2023-11-11 10:21:46+05:30,2023-11-16 06:30:46+05:30
661,BTP023 - Mahalaxmi Layout Entrance,17,33.0,1.9411764705882353,17,SCOOTER,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,13.008107417647057,77.54847465294118,2023-12-25 10:19:46+05:30,2023-12-27 10:37:46+05:30
788,POLICE_STATION::Hulimavu,17,33.0,1.9411764705882353,17,SCOOTER,Hulimavu,No Junction,12.876135182352941,77.59656789411765,2024-03-09 08:55:46+05:30,2024-03-13 06:26:46+05:30
265,POLICE_STATION::HAL Old Airport,17,31.0,1.8235294117647058,17,SCOOTER,HAL Old Airport,No Junction,12.958603088235295,77.66819358823531,2024-01-21 03:30:46+05:30,2024-01-22 09:56:46+05:30
723,BTP208 - Havanur Circle,17,30.0,1.7647058823529411,16,SCOOTER,Vijayanagara,BTP208 - Havanur Circle,12.98851524117647,77.53772635882353,2023-12-28 14:17:46+05:30,2024-01-03 09:51:46+05:30
625,POLICE_STATION::Sheshadripuram,17,29.0,1.7058823529411764,17,CAR,Sheshadripuram,No Junction,12.986801870588234,77.57441133529412,2023-12-18 02:38:46+05:30,2023-12-23 04:29:46+05:30
60,POLICE_STATION::Mahadevapura,17,28.0,1.6470588235294117,16,CAR,Mahadevapura,No Junction,12.99869845882353,77.68829034705881,2024-03-13 02:42:46+05:30,2024-03-16 02:23:46+05:30
243,POLICE_STATION::Basavanagudi,17,28.0,1.6470588235294117,17,CAR,Basavanagudi,No Junction,12.941829205882351,77.56704375294119,2024-01-22 05:42:46+05:30,2024-01-27 04:45:46+05:30
494,POLICE_STATION::Rajajinagar,17,26.0,1.5294117647058822,16,CAR,Rajajinagar,No Junction,13.016540447058825,77.53117730588235,2023-12-05 04:11:46+05:30,2023-12-08 15:03:46+05:30
54,"BTP099 - Cash Pharmacy, Residency Road",17,25.0,1.4705882352941178,16,SCHOOL VEHICLE,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",12.968707611764707,77.60151334705881,2023-11-28 05:57:46+05:30,2023-12-01 06:28:46+05:30
237,POLICE_STATION::Bellandur,17,25.0,1.4705882352941178,17,CAR,Bellandur,No Junction,12.926217570588236,77.67632845882353,2024-01-24 04:31:46+05:30,2024-01-27 04:28:46+05:30
727,POLICE_STATION::Halasur,17,25.0,1.4705882352941178,17,SCOOTER,Halasur,No Junction,12.971387194117645,77.61843897647059,2024-01-03 06:59:46+05:30,2024-01-06 07:45:46+05:30
770,POLICE_STATION::Kodigehalli,17,25.0,1.4705882352941178,14,CAR,Kodigehalli,No Junction,13.0581154,77.59317149411766,2024-01-18 04:35:46+05:30,2024-01-20 01:12:46+05:30
283,POLICE_STATION::Yelahanka,17,23.0,1.3529411764705883,17,SCOOTER,Yelahanka,No Junction,13.1217463,77.63090573529412,2024-01-12 03:12:46+05:30,2024-01-14 08:33:46+05:30
711,POLICE_STATION::Kodigehalli,17,23.0,1.3529411764705883,17,CAR,Kodigehalli,No Junction,13.06877847647059,77.5927252882353,2023-12-31 10:46:46+05:30,2024-01-03 11:00:46+05:30
669,POLICE_STATION::Yeshwanthpura,17,22.0,1.2941176470588236,17,CAR,Yeshwanthpura,No Junction,13.018739770588235,77.55795860588235,2023-11-24 15:42:46+05:30,2023-11-30 04:53:46+05:30
303,POLICE_STATION::R.T. Nagar,17,20.0,1.1764705882352942,17,SCOOTER,R.T. Nagar,No Junction,13.010824635294119,77.59514411176471,2024-01-10 11:25:46+05:30,2024-01-12 10:48:46+05:30
190,POLICE_STATION::Kamakshipalya,17,18.0,1.0588235294117647,17,SCOOTER,Kamakshipalya,No Junction,12.986934847058825,77.5192972882353,2024-01-31 08:20:46+05:30,2024-01-31 08:24:46+05:30
211,POLICE_STATION::Adugodi,17,18.0,1.0588235294117647,17,SCOOTER,Adugodi,No Junction,12.932529623529412,77.63163385294118,2024-01-24 03:49:46+05:30,2024-01-27 12:20:46+05:30
746,POLICE_STATION::Basavanagudi,17,18.0,1.0588235294117647,17,SCOOTER,Basavanagudi,No Junction,12.941350370588236,77.56681632941176,2024-01-07 08:39:46+05:30,2024-01-07 10:28:46+05:30
246,POLICE_STATION::Yeshwanthpura,17,17.0,1.0,17,CAR,Yeshwanthpura,No Junction,13.018523011764707,77.55845398235294,2024-01-20 05:08:46+05:30,2024-01-24 02:01:46+05:30
328,BTP032 - Windsor Circle,17,17.0,1.0,16,SCOOTER,High ground,BTP032 - Windsor Circle,12.994046529411763,77.5890811235294,2024-03-13 08:30:46+05:30,2024-03-14 04:29:46+05:30
684,"BTP115 - Sahasra Hospital, Jayanagar",17,17.0,1.0,16,SCOOTER,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",12.917185688235296,77.57342117058825,2023-12-28 02:32:46+05:30,2024-01-02 03:43:46+05:30
724,POLICE_STATION::Jeevanbheemanagar,17,17.0,1.0,17,PASSENGER AUTO,Jeevanbheemanagar,No Junction,12.96015030380285,77.64914358117647,2024-01-02 09:21:46+05:30,2024-01-06 05:08:46+05:30
204,POLICE_STATION::Electronic City,16,39.0,2.4375,16,MOTOR CYCLE,Electronic City,No Junction,12.84256404375,77.644265875,2024-01-27 01:53:46+05:30,2024-01-29 04:48:46+05:30
785,POLICE_STATION::Kodigehalli,16,38.0,2.375,16,CAR,Kodigehalli,No Junction,13.0634907125,77.5872157875,2024-01-16 12:27:46+05:30,2024-01-21 13:16:46+05:30
233,POLICE_STATION::Chikkajala,16,35.0,2.1875,16,CAR,Chikkajala,No Junction,13.1838499375,77.68633704999999,2024-01-22 10:47:46+05:30,2024-01-25 05:50:46+05:30
668,BTP020 - Hosahalli Metro Station,16,35.0,2.1875,16,SCOOTER,Magadi Road,BTP020 - Hosahalli Metro Station,12.9719104875,77.54690691875,2023-11-23 07:55:46+05:30,2023-11-25 12:24:46+05:30
522,POLICE_STATION::Whitefield,16,34.0,2.125,16,CAR,Whitefield,No Junction,12.942428775,77.7471828875,2023-11-14 05:18:46+05:30,2023-11-20 02:30:46+05:30
192,POLICE_STATION::HAL Old Airport,16,32.0,2.0,16,MAXI-CAB,HAL Old Airport,No Junction,12.959181068749999,77.7160574625,2024-01-30 05:29:46+05:30,2024-01-31 11:25:46+05:30
201,POLICE_STATION::Peenya,16,32.0,2.0,16,CAR,Peenya,No Junction,13.027862537499999,77.51808095,2024-01-29 11:07:46+05:30,2024-01-29 11:15:46+05:30
203,POLICE_STATION::Hulimavu,16,32.0,2.0,15,CAR,Hulimavu,No Junction,12.8930964625,77.63719799375,2024-01-27 02:01:46+05:30,2024-02-01 02:04:46+05:30
615,POLICE_STATION::HAL Old Airport,16,32.0,2.0,16,CAR,HAL Old Airport,No Junction,12.9362680875,77.6923218375,2023-12-19 02:21:46+05:30,2023-12-20 10:42:46+05:30
631,POLICE_STATION::K.R. Pura,16,32.0,2.0,16,MOTOR CYCLE,K.R. Pura,No Junction,13.054357537500001,77.76235731875,2023-12-18 07:31:46+05:30,2023-12-22 05:39:46+05:30
643,POLICE_STATION::R.T. Nagar,16,32.0,2.0,16,MOTOR CYCLE,R.T. Nagar,No Junction,13.0265534625,77.589032275,2023-12-23 06:43:46+05:30,2023-12-23 07:01:46+05:30
725,POLICE_STATION::Hulimavu,16,32.0,2.0,16,CAR,Hulimavu,No Junction,12.893161612499998,77.6370909125,2023-12-31 05:49:46+05:30,2024-01-04 02:12:46+05:30
768,POLICE_STATION::Yeshwanthpura,16,32.0,2.0,16,CAR,Yeshwanthpura,No Junction,13.023160775,77.5628796875,2024-01-14 06:24:46+05:30,2024-01-14 09:05:46+05:30
163,BTP171 - Indian Express (Balekundri),16,31.0,1.9375,16,CAR,High ground,No Junction,12.98839073125,77.598701625,2024-02-01 09:50:46+05:30,2024-02-01 11:11:46+05:30
175,BTP214 - 5th Main Chamrajpet  Junction,16,30.0,1.875,15,SCOOTER,Vijayanagara,BTP214 - 5th Main Chamrajpet  Junction,12.976107325000001,77.5310135,2024-03-12 02:56:46+05:30,2024-03-14 02:40:46+05:30
231,POLICE_STATION::Kamakshipalya,16,29.0,1.8125,16,SCOOTER,Kamakshipalya,No Junction,12.98935383125,77.50076010000001,2024-01-24 11:07:46+05:30,2024-01-25 07:12:46+05:30
586,POLICE_STATION::Hennuru,16,29.0,1.8125,16,SCOOTER,Hennuru,No Junction,13.07164658125,77.63378739999999,2023-12-13 09:52:46+05:30,2023-12-16 12:23:46+05:30
741,POLICE_STATION::HSR Layout,16,28.0,1.75,16,CAR,HSR Layout,No Junction,12.9062732125,77.62992845,2024-01-03 12:40:46+05:30,2024-01-07 11:08:46+05:30
781,POLICE_STATION::Chikkajala,16,28.0,1.75,16,CAR,Chikkajala,No Junction,13.18343650625,77.684496325,2024-01-16 04:52:46+05:30,2024-01-20 06:43:46+05:30
797,POLICE_STATION::Malleshwaram,16,28.0,1.75,16,SCOOTER,Malleshwaram,No Junction,13.00647595625,77.564622025,2024-03-14 03:52:46+05:30,2024-03-14 13:28:46+05:30
765,POLICE_STATION::Byatarayanapura,16,27.0,1.6875,16,SCOOTER,Byatarayanapura,No Junction,12.940479824999999,77.52461997500001,2024-01-12 13:19:46+05:30,2024-01-18 12:31:46+05:30
59,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",16,26.0,1.625,16,CAR,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",12.99438113125,77.554484425,2024-03-14 02:56:46+05:30,2024-03-17 06:58:46+05:30
318,BTP109 - Dewan Madhava Rao Junction,16,26.0,1.625,15,SCOOTER,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,12.940383206249999,77.57297240624999,2024-01-10 04:48:46+05:30,2024-01-10 04:56:46+05:30
293,POLICE_STATION::Yeshwanthpura,16,25.0,1.5625,15,CAR,Yeshwanthpura,No Junction,13.01846801555082,77.5584636781076,2024-01-11 02:39:46+05:30,2024-01-14 07:47:46+05:30
732,POLICE_STATION::Bellandur,16,25.0,1.5625,15,PASSENGER AUTO,Bellandur,No Junction,12.926064318749999,77.6764037,2024-01-04 03:23:46+05:30,2024-01-05 11:00:46+05:30
685,POLICE_STATION::HAL Old Airport,16,23.0,1.4375,16,PASSENGER AUTO,HAL Old Airport,No Junction,12.93669655,77.69283843125001,2023-12-26 03:59:46+05:30,2023-12-28 07:54:46+05:30
713,"BTP123 - 10th Cross, Wilson Garden",16,21.0,1.3125,16,SCOOTER,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",12.9451034625,77.59497898125,2023-12-26 03:07:46+05:30,2023-12-30 03:29:46+05:30
205,POLICE_STATION::Mahadevapura,16,20.0,1.25,16,PASSENGER AUTO,Mahadevapura,No Junction,12.995677023329218,77.69534480765839,2024-01-27 04:11:46+05:30,2024-01-29 12:19:46+05:30
185,POLICE_STATION::Electronic City,16,19.0,1.1875,16,SCOOTER,Electronic City,No Junction,12.841850950000001,77.645699025,2024-02-01 12:20:46+05:30,2024-02-04 05:33:46+05:30
337,POLICE_STATION::Pulikeshinagar(F.Town),16,19.0,1.1875,16,CAR,Pulikeshinagar(F.Town),No Junction,13.00706583125,77.62165196875,2024-03-13 04:56:46+05:30,2024-03-13 04:59:46+05:30
590,POLICE_STATION::Hebbala,16,19.0,1.1875,16,SCOOTER,Hebbala,No Junction,13.039635025,77.5898041875,2023-12-14 07:43:46+05:30,2023-12-16 10:34:46+05:30
718,POLICE_STATION::Kodigehalli,16,19.0,1.1875,16,CAR,Kodigehalli,No Junction,13.0711266875,77.59269806875,2023-12-31 10:10:46+05:30,2024-01-01 11:55:46+05:30
748,POLICE_STATION::Yeshwanthpura,16,19.0,1.1875,14,PASSENGER AUTO,Yeshwanthpura,No Junction,13.030041118749999,77.53805277500001,2024-01-05 09:05:46+05:30,2024-01-10 08:54:46+05:30
749,BTP137 - Madiwala Traffic PS Junction,16,18.0,1.125,15,CAR,Madiwala,BTP137 - Madiwala Traffic PS Junction,12.924949156250001,77.61871009375,2024-01-09 03:11:46+05:30,2024-01-13 10:21:46+05:30
373,BTP054 - Shivananda Circle,16,17.0,1.0625,16,CAR,High ground,BTP054 - Shivananda Circle,12.987281150000001,77.580185875,2023-12-01 10:43:46+05:30,2023-12-06 11:07:46+05:30
791,BTP192 - Urvashi Theater,16,17.0,1.0625,16,CAR,Wilson Garden,BTP192 - Urvashi Theater,12.955359662500001,77.5856753875,2023-12-20 03:44:46+05:30,2023-12-25 11:43:46+05:30
274,POLICE_STATION::Ashok Nagar,16,16.0,1.0,15,SCOOTER,Ashok Nagar,No Junction,12.97010110625,77.60671581874999,2024-01-16 05:55:46+05:30,2024-01-18 03:10:46+05:30
351,"BTP197 - 9th Cross, 24th Main, JP Nagar",16,16.0,1.0,14,CAR,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",12.910795056249999,77.58757633124999,2023-11-29 07:53:46+05:30,2023-12-02 07:40:46+05:30
538,"BTP089 - Police Quarters, Sultan Road",16,16.0,1.0,15,LGV,Chamarajpet,"BTP089 - Police Quarters, Sultan Road",12.960310074999999,77.56259633125,2023-11-16 12:10:46+05:30,2023-11-19 02:25:46+05:30
609,POLICE_STATION::Kamakshipalya,16,16.0,1.0,16,SCOOTER,Kamakshipalya,No Junction,12.9870570125,77.51934795624999,2023-11-25 09:40:46+05:30,2023-11-25 14:22:46+05:30
610,POLICE_STATION::Adugodi,16,16.0,1.0,16,CAR,Adugodi,No Junction,12.92518638125,77.6342952625,2023-11-25 05:47:46+05:30,2023-11-25 11:36:46+05:30
655,POLICE_STATION::Yelahanka,16,16.0,1.0,16,CAR,Yelahanka,No Junction,13.099243675,77.5770153375,2023-12-21 11:10:46+05:30,2023-12-25 09:26:46+05:30
761,POLICE_STATION::Kamakshipalya,16,16.0,1.0,15,SCOOTER,Kamakshipalya,No Junction,12.9871572375,77.52059168125001,2024-01-15 04:06:46+05:30,2024-01-16 04:17:46+05:30
395,POLICE_STATION::Jeevanbheemanagar,15,35.0,2.3333333333333335,15,SCOOTER,Jeevanbheemanagar,No Junction,12.971677306666669,77.65810464666666,2023-11-20 06:52:46+05:30,2023-11-23 08:03:46+05:30
796,POLICE_STATION::Mico Layout,15,33.0,2.2,15,CAR,Mico Layout,No Junction,12.92649444,77.60894778000002,2023-11-26 02:40:46+05:30,2023-11-30 12:22:46+05:30
489,POLICE_STATION::Jeevanbheemanagar,15,31.0,2.066666666666667,13,CAR,Jeevanbheemanagar,No Junction,12.968507353333335,77.64991641333334,2023-11-10 08:04:46+05:30,2023-11-11 03:50:46+05:30
79,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",15,30.0,2.0,13,CAR,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",12.992642353333334,77.55263595333332,2024-03-13 03:26:46+05:30,2024-03-15 11:52:46+05:30
386,POLICE_STATION::Yelahanka,15,30.0,2.0,15,SCOOTER,Yelahanka,No Junction,13.09304188,77.59408651333334,2023-12-02 13:40:46+05:30,2023-12-02 13:43:46+05:30
556,BTP208 - Havanur Circle,15,30.0,2.0,15,CAR,Kamakshipalya,BTP208 - Havanur Circle,12.9872647,77.53742287333334,2023-12-06 12:21:46+05:30,2023-12-10 03:57:46+05:30
635,BTP034 - LRDE Junction,15,30.0,2.0,15,CAR,High ground,BTP034 - LRDE Junction,12.988852246666665,77.59220887333335,2023-12-20 04:58:46+05:30,2023-12-24 10:01:46+05:30
641,POLICE_STATION::Hulimavu,15,30.0,2.0,14,CAR,Hulimavu,No Junction,12.892604526666668,77.63740889333333,2023-12-20 02:18:46+05:30,2023-12-25 01:44:46+05:30
649,POLICE_STATION::Banaswadi,15,30.0,2.0,15,SCOOTER,Banaswadi,No Junction,13.022450473333334,77.63802849333335,2023-12-24 13:14:46+05:30,2023-12-24 13:46:46+05:30
320,BTP053 - Three Let Junction,15,29.0,1.9333333333333333,15,PASSENGER AUTO,High ground,BTP053 - Three Let Junction,12.9843953,77.58232827333333,2023-12-31 10:12:46+05:30,2024-01-02 10:03:46+05:30
592,POLICE_STATION::HSR Layout,15,29.0,1.9333333333333333,15,CAR,HSR Layout,No Junction,12.89691066,77.63540667333334,2023-12-14 05:30:46+05:30,2023-12-14 05:35:46+05:30
742,POLICE_STATION::Kodigehalli,15,29.0,1.9333333333333333,15,CAR,Kodigehalli,No Junction,13.047387506666666,77.57159060000001,2024-01-04 02:57:46+05:30,2024-01-06 02:48:46+05:30
795,"BTP001 - 10th Cross, Dr. Rajkumar Road",15,29.0,1.9333333333333333,14,SCOOTER,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",13.004591620000001,77.55363907333334,2023-11-25 08:28:46+05:30,2023-12-01 06:22:46+05:30
71,POLICE_STATION::Bellandur,15,28.0,1.8666666666666667,15,MAXI-CAB,Bellandur,No Junction,12.925955333333333,77.67647024666667,2024-03-12 03:15:46+05:30,2024-03-15 01:53:46+05:30
731,POLICE_STATION::Shivajinagar,15,28.0,1.8666666666666667,15,CAR,Shivajinagar,No Junction,12.989439493333334,77.59914234666667,2024-01-03 12:00:46+05:30,2024-01-06 10:56:46+05:30
370,BTP219 - Canara Bank Junction,15,27.0,1.8,15,CAR,Jayanagara,BTP219 - Canara Bank Junction,12.931092113333333,77.58379304000002,2023-11-19 04:03:46+05:30,2023-11-23 12:38:46+05:30
619,BTP067 - Jai Muni Rao Circle,15,27.0,1.8,14,CAR,Magadi Road,BTP067 - Jai Muni Rao Circle,12.978284626666666,77.54365208666668,2023-12-16 05:36:46+05:30,2023-12-18 03:57:46+05:30
