ccs_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,risk_band,ccs_score,ccs_raw_product,delay_minutes_per_vehicle,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,capacity_loss_pct,base_capacity_pcu_hr,effective_capacity_pcu_hr,junction_degree,betweenness_centrality,growth_pct_change,growth_multiplier,criticality_factor,road_class,lane_count,carriageway_width_m,link_length_m,dominant_vehicle_type,dominant_violation_tag,records_total,distinct_days,unique_vehicles,unique_vehicle_types,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,geometry_source,mappls_address,priority_message,physical_hotspot_key
203,603,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 603),High,2.236861119645994,0.022368611196459942,10.520214662340669,0.0641509433962264,1.3333333333333333,10.5,5.714285713741496,0.0112264150934441,0.0015765750853952,6300.0,6290.067576963009,3,0.0005936987094413,0.281249999991211,1.281249999991211,1.1610761312659532,trunk,3,10.5,587.8462017886009,CAR,['NO PARKING'],114,12,110,5,4,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 603) | High | CCS=2.237,POLICE_STATION::KODIGEHALLI|13.05016|77.59308
204,49,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 49),High,2.234424628731891,0.02234424628731891,40.2995043888258,0.2452830188679245,2.1904761904761907,40.0,1.4999999999625002,0.1635220124736897,0.0234255802221786,3800.0,3710.9827951566976,4,0.0005537283171426,-0.4215686274468473,1.0,1.2393827546175293,primary,2,7.0,11.18258412618673,SCOOTER,['WRONG PARKING'],322,21,303,9,18,0,osmnx,,BTP074 - Leprosy Hospital Junction (Cluster 49) | High | CCS=2.234,BTP074 - LEPROSY HOSPITAL JUNCTION|12.9757|77.55977
205,151,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 151),High,2.229423073496271,0.02229423073496271,60.0,0.2415094339622641,1.6956521739130437,60.75,0.9876543209713968,0.2445283016432327,0.0277816009879197,5100.0,4958.313834962582,4,0.003065265664471,-0.5459459459400438,1.0,1.2560217749770544,tertiary,3,10.5,161.8838493249486,SCOOTER,['NO PARKING'],269,23,247,7,16,1,osmnx,,POLICE_STATION::Hebbala (Cluster 151) | High | CCS=2.229,POLICE_STATION::HEBBALA|13.03525|77.58899
206,515,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 515),High,2.2176872496872133,0.022176872496872134,60.0,0.0094339622641509,0.6,94.4,0.635593220338983,0.0148427672722448,0.0040287511164531,3600.0,3585.4964959817644,4,0.0009570044732576,4.499999998875,5.499999998875,1.2420544728697966,secondary,2,7.0,295.3046084355595,MAXI-CAB,['WRONG PARKING'],26,5,25,3,1,0,osmnx,,POLICE_STATION::Yelahanka (Cluster 515) | High | CCS=2.218,POLICE_STATION::YELAHANKA|13.12184|77.61188
207,512,BTP184 - Lalbagh West Gate,BTP184 - Lalbagh West Gate (Cluster 512),High,2.2149097952892096,0.022149097952892095,60.0,0.0056603773584905,0.6,94.4,0.635593220338983,0.0089056603633469,0.0010998695749484,3600.0,3596.0404695311845,4,0.0270436713523115,8.0,9.0,1.4148795283181834,secondary,2,7.0,12.213044059250793,SCOOTER,['WRONG PARKING'],31,5,31,4,0,0,osmnx,,BTP184 - Lalbagh West Gate (Cluster 512) | High | CCS=2.215,BTP184 - LALBAGH WEST GATE|12.94831|77.58003
208,187,"BTP022 - Marenahalli Junction, Vijayanagar","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",High,2.198089201004271,0.02198089201004271,60.0,0.0245283018867924,2.0,94.4,0.635593220338983,0.0385911949078366,0.0052067485188292,3800.0,3780.214355629444,4,0.008253532004594,3.9999999986666666,4.999999998666667,1.290394215966544,primary,2,7.0,156.67800849760903,SCOOTER,['NO PARKING'],18,4,18,4,0,0,osmnx,,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187) | High | CCS=2.198","BTP022 - MARENAHALLI JUNCTION, VIJAYANAGAR|12.96875|77.53645"
209,7,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 7),High,2.193439697524717,0.02193439697524717,60.0,0.1037735849056603,5.571428571428571,150.0,0.3999999999973334,0.2594339616172955,0.0403803358807639,3800.0,3646.554723654057,4,0.0001945418852218,-0.8,1.0,1.2370031322878225,primary,2,7.0,654.6255943453855,SCOOTER,['NO PARKING'],344,7,300,13,33,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 7) | High | CCS=2.193,POLICE_STATION::HAL OLD AIRPORT|12.93376|77.69038
210,665,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 665),High,2.1886109612208444,0.021886109612208444,60.0,0.0188679245283018,1.25,94.4,0.635593220338983,0.0296855345444897,0.0075887832662201,3400.0,3374.198136895844,4,0.0018496122033674,1.79999999964,2.79999999964,1.2479680294450812,tertiary,2,7.0,380.7404557640194,CAR,['WRONG PARKING'],19,4,15,3,4,0,osmnx,,POLICE_STATION::Electronic City (Cluster 665) | High | CCS=2.189,POLICE_STATION::ELECTRONIC CITY|12.88094|77.64521
211,433,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 433),High,2.1619742793981644,0.021619742793981645,60.0,0.0132075471698113,0.5,94.4,0.635593220338983,0.0207798741811428,0.0038686954693929,3600.0,3586.072696311181,6,0.0051929327707859,1.874999999765625,2.874999999765625,1.4272604990523872,secondary,2,7.0,40.92026538972205,SCOOTER,['NO PARKING'],31,6,30,5,1,0,osmnx,,BTP061 - Bhashyam Circle (Cluster 433) | High | CCS=2.162,BTP061 - BHASHYAM CIRCLE|12.98542|77.55315
212,137,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 137),High,2.159863393234512,0.02159863393234512,60.0,0.0169811320754716,1.6666666666666667,94.4,0.635593220338983,0.0267169810900407,0.0045921704455825,6300.0,6271.069326193826,6,0.0039355388919598,1.49999999975,2.49999999975,1.4189302218331434,trunk,3,10.5,1233.0204840192018,CAR,['WRONG PARKING'],21,3,21,5,0,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 137) | High | CCS=2.16,POLICE_STATION::MAHADEVAPURA|12.97908|77.69509
213,778,"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",High,2.145548202894234,0.02145548202894234,60.0,0.0132075471698113,0.8333333333333334,94.4,0.635593220338983,0.0207798741811428,0.0039757412334011,3000.0,2988.0727763007926,6,9.268496764912885e-06,3.59999999928,4.59999999928,1.392918546907369,residential,2,7.0,50.66626475839577,CAR,['NO PARKING'],28,6,26,4,2,0,osmnx,,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778) | High | CCS=2.146","BTP210 - 50TH CROSS, 12TH MAIN , RAJAJINAGAR|12.9883|77.55568"
214,111,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 111),High,2.1411787558881135,0.021411787558881134,60.0,0.0150943396226415,0.7142857142857143,94.4,0.635593220338983,0.0237484276355917,0.0047496855266769,4200.0,4180.051320788953,4,0.019904515172296,1.2857142855306125,2.285714285530612,1.3675823757771448,trunk,2,7.0,335.3800676129379,SCOOTER,['NO PARKING'],23,7,23,7,0,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 111) | High | CCS=2.141,POLICE_STATION::YESHWANTHPURA|13.01861|77.55789
215,468,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 468),High,2.140050363924849,0.02140050363924849,12.00514725215837,0.0433962264150943,1.6,12.0,4.999999999583333,0.0086792452820062,0.0014155435758863,3000.0,2995.75336927334,4,0.037713996070637,3.999999999333333,4.999999999333333,1.485570792543189,residential,2,7.0,77.04984242297428,SCOOTER,['NO PARKING'],36,5,34,4,2,0,osmnx,,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 468) | High | CCS=2.14,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99977|77.61095
216,553,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 553),High,2.136769263962288,0.021367692639622883,23.03331065276519,0.0094339622641509,0.2727272727272727,23.0,2.608695652060492,0.0036163522000288,0.0008119647924669,3800.0,3796.914533789625,4,0.0319701026588257,1.0681818181332643,2.0681818181332643,1.447517303303328,primary,2,7.0,515.5257102177723,PASSENGER AUTO,['NO PARKING'],113,11,111,5,2,0,osmnx,,BTP048 - Shanthala Junction (Cluster 553) | High | CCS=2.137,BTP048 - SHANTHALA JUNCTION|12.97705|77.57076
217,453,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 453),High,2.1353097527461267,0.021353097527461267,60.0,0.0169811320754716,1.75,94.4,0.635593220338983,0.0267169810900407,0.0045026133759805,6300.0,6271.633535732319,6,1.6219869338597543e-05,5.666666664777778,6.666666664777778,1.3929645999871305,trunk,3,10.5,607.3736534564339,CAR,['NO PARKING'],23,4,21,6,2,0,osmnx,,POLICE_STATION::Rajajinagar (Cluster 453) | High | CCS=2.135,POLICE_STATION::RAJAJINAGAR|13.00792|77.52672
218,564,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 564),High,2.119153888671407,0.02119153888671407,60.0,0.020754716981132,0.5714285714285714,94.4,0.635593220338983,0.0326540879989387,0.0075854837952349,3400.0,3374.2093550971936,6,0.0085425932474497,2.59999999948,3.59999999948,1.449452113653696,tertiary,2,7.0,203.61440050047483,CAR,['NO PARKING'],23,7,23,5,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 564) | High | CCS=2.119,POLICE_STATION::JEEVANBHEEMANAGAR|12.97057|77.6461
219,567,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567),High,2.096884583334417,0.02096884583334417,60.0,0.0169811320754716,0.8,94.4,0.635593220338983,0.0267169810900407,0.0052630443947216,3400.0,3382.105649058941,6,0.0088198114111058,2.7499999993125,3.7499999993125,1.4512886934178832,tertiary,2,7.0,87.98336448798587,CAR,['NO PARKING'],19,5,19,2,0,0,osmnx,,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567) | High | CCS=2.097,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99512|77.61477
220,310,BTP218 - Syndicate Bank Junction,BTP218 - Syndicate Bank Junction (Cluster 310),High,2.0838772975649293,0.020838772975649292,60.0,0.0320754716981132,3.6666666666666665,94.4,0.635593220338983,0.0504654087256325,0.0065184486264608,3000.0,2980.4446541216107,4,0.0034365526338349,1.428571428367347,2.4285714283673467,1.2584815637789384,residential,2,7.0,34.97056523713657,SCOOTER,['NO PARKING'],24,3,24,3,0,0,osmnx,,BTP218 - Syndicate Bank Junction (Cluster 310) | High | CCS=2.084,BTP218 - SYNDICATE BANK JUNCTION|12.93746|77.58519
221,389,BTP076 - Hudson Circle,BTP076 - Hudson Circle (Cluster 389),High,2.0824392840433825,0.020824392840433827,60.0,0.0113207547169811,0.4285714285714285,94.4,0.635593220338983,0.0178113207266938,0.003149883813095,3300.0,3289.6053834177837,3,0.0131834068151146,8.0,9.0,1.2444833757226625,unclassified,2,7.0,46.49778350116507,SCOOTER,['NO PARKING'],29,7,29,5,0,0,osmnx,,BTP076 - Hudson Circle (Cluster 389) | High | CCS=2.082,BTP076 - HUDSON CIRCLE|12.96797|77.5886
222,628,"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 628)",High,2.082403730787006,0.02082403730787006,60.0,0.0283018867924528,1.6,481.0,0.1247401247398654,0.2268867906344261,0.0536051208567824,3600.0,3407.0215649165293,6,0.0086839378231146,0.3636363636033057,1.3636363636033058,1.4503885262755105,secondary,2,7.0,76.46562075056083,CAR,['NO PARKING'],26,5,25,4,1,0,osmnx,,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 628) | High | CCS=2.082","BTP062 - BASAVA MANTAPA, DR. RAJKUMAR ROAD|12.98037|77.55678"
223,491,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 491),High,2.0685508525938117,0.020685508525938118,60.0,0.020754716981132,3.0,289.0,0.2076124567466864,0.0999685529779502,0.0267058848634219,3600.0,3503.8588144926543,6,0.0020128407297273,1.9999999996,2.9999999996,1.4061922811050716,secondary,2,7.0,135.56419587191195,CAR,['NO PARKING'],20,3,19,7,1,0,osmnx,,POLICE_STATION::Rajajinagar (Cluster 491) | High | CCS=2.069,POLICE_STATION::RAJAJINAGAR|13.02053|77.53724
224,286,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 286),High,2.066397713314039,0.02066397713314039,60.0,0.2622641509433962,1.0,220.0,0.2727272727260331,0.9616352166041612,0.2570258051518497,3000.0,2228.922584545194,2,0.0,-0.4710424710351962,1.0,1.0785714285602042,residential,2,7.0,113.78832329278389,CAR,['NO PARKING'],396,43,388,11,6,0,osmnx,,POLICE_STATION::Chikkajala (Cluster 286) | High | CCS=2.066,POLICE_STATION::CHIKKAJALA|13.19132|77.64629
225,678,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 678),High,2.064302075295949,0.02064302075295949,8.003938424358067,0.0415094339622641,0.7777777777777778,8.0,7.4999999990625,0.0055345911949224,0.0013089747430327,3400.0,3395.5494858746874,6,0.0085425932474497,5.999999998,6.999999998,1.449452113653696,tertiary,2,7.0,203.61440050047483,CAR,['NO PARKING'],45,9,43,6,2,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 678) | High | CCS=2.064,POLICE_STATION::JEEVANBHEEMANAGAR|12.97035|77.64653
226,621,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 621),High,2.058199648747136,0.02058199648747136,60.0,0.0283018867924528,2.0,94.4,0.635593220338983,0.0445283018167345,0.0058098831888532,3800.0,3777.922443883352,5,0.017183020627418,8.0,9.0,1.4281238104020686,primary,2,7.0,376.0507341540394,SCOOTER,['NO PARKING'],15,4,15,3,0,0,osmnx,,POLICE_STATION::Jalahalli (Cluster 621) | High | CCS=2.058,POLICE_STATION::JALAHALLI|13.05084|77.5528
227,717,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 717),High,2.052861540405685,0.02052861540405685,60.0,0.1528301886792452,5.666666666666667,195.0,0.3076923076907298,0.4966981115958254,0.1196921302896391,3800.0,3345.169904900252,4,0.0003242042930893,0.0,1.0,1.2378621501505938,primary,2,7.0,149.65647009053245,MAXI-CAB,['WRONG PARKING'],205,6,203,8,2,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 717) | High | CCS=2.053,POLICE_STATION::HAL OLD AIRPORT|12.96245|77.71727
228,370,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 370),High,1.993701308152699,0.01993701308152699,60.0,0.020754716981132,3.333333333333333,94.4,0.635593220338983,0.0326540879989387,0.0061576280220533,3600.0,3577.8325391216017,4,0.0031044314997588,1.7499999995625,2.7499999995625,1.2562812499681169,secondary,2,7.0,81.45489199135767,CAR,['WRONG PARKING'],15,3,15,3,0,0,osmnx,,BTP219 - Canara Bank Junction (Cluster 370) | High | CCS=1.994,BTP219 - CANARA BANK JUNCTION|12.93109|77.58379
229,793,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 793),High,1.986178293804122,0.01986178293804122,60.0,0.0094339622641509,0.8333333333333334,94.4,0.635593220338983,0.0148427672722448,0.003993411194367,3800.0,3784.825037462401,4,0.001445113120596,6.9999999965,7.9999999965,1.2452882092621156,primary,2,7.0,30.1544322106095,MAXI-CAB,['WRONG PARKING'],18,6,18,4,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 793) | High | CCS=1.986,POLICE_STATION::HAL OLD AIRPORT|12.97098|77.71225
230,662,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 662),High,1.9747026702173462,0.019747026702173463,60.0,0.0188679245283018,1.25,94.4,0.635593220338983,0.0296855345444897,0.0058123777716573,3000.0,2982.562866686022,2,0.0,0.4285714285102041,1.428571428510204,1.0785714285602042,residential,2,7.0,203.3572081606174,CAR,"['NO PARKING', 'PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS']",17,4,17,6,0,0,osmnx,,POLICE_STATION::K.R. Pura (Cluster 662) | High | CCS=1.975,POLICE_STATION::K.R. PURA|13.04589|77.75046
231,80,BTP020 - Hosahalli Metro Station,BTP020 - Hosahalli Metro Station (Cluster 80),High,1.965272704801722,0.01965272704801722,60.0,0.1773584905660377,6.0,94.4,0.635593220338983,0.2790440247182034,0.0410101883630067,3200.0,3068.767397239337,4,0.0,-0.8,1.0,1.2357142856806123,road,2,7.0,250.0,SCOOTER,['WRONG PARKING'],146,8,138,6,8,0,fallback,,BTP020 - Hosahalli Metro Station (Cluster 80) | High | CCS=1.965,BTP020 - HOSAHALLI METRO STATION|12.97447|77.54626
232,409,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 409),High,1.9602098329894853,0.019602098329894853,6.0073617398845744,0.0226415094339622,1.2222222222222223,6.0,9.999999998333331,0.0022641509435471,0.0003683157989313,3000.0,2998.8950526042054,4,6.436456086745057e-06,8.0,9.0,1.235756927421132,residential,2,7.0,30.35239789502993,MOTOR CYCLE,['WRONG PARKING'],62,9,60,8,2,0,osmnx,,POLICE_STATION::Electronic City (Cluster 409) | High | CCS=1.96,POLICE_STATION::ELECTRONIC CITY|12.84187|77.64603
233,438,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 438),High,1.9512742954451463,0.019512742954451462,60.0,0.0320754716981132,2.4,94.4,0.635593220338983,0.0504654087256325,0.0106337825516569,3600.0,3561.7183828150246,2,0.0,2.79999999944,3.79999999944,1.0785714285602042,secondary,2,7.0,336.8214930326555,CAR,['NO PARKING'],24,5,24,4,0,0,osmnx,,POLICE_STATION::Bellandur (Cluster 438) | High | CCS=1.951,POLICE_STATION::BELLANDUR|12.89981|77.67546
234,526,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 526),High,1.9447570338944669,0.01944757033894467,60.0,0.0226415094339622,0.7142857142857143,94.4,0.635593220338983,0.0356226414533876,0.0075670455750418,3200.0,3175.7854541608585,4,0.0,2.333333332555556,3.333333332555556,1.2357142856806123,road,2,7.0,250.0,PASSENGER AUTO,['NO PARKING'],23,7,23,5,0,0,fallback,,POLICE_STATION::Jeevanbheemanagar (Cluster 526) | High | CCS=1.945,POLICE_STATION::JEEVANBHEEMANAGAR|12.95978|77.649
235,30,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 30),High,1.9403145170268976,0.019403145170268976,60.0,0.0018867924528301,0.2,94.4,0.635593220338983,0.0029685534544489,0.0006249586221938,3400.0,3397.8751406855404,6,0.0037943230454166,7.499999998125,8.499999998125,1.4179946620461392,tertiary,2,7.0,50.01325011644195,CAR,['WRONG PARKING'],38,5,38,8,0,0,osmnx,,POLICE_STATION::HSR Layout (Cluster 30) | High | CCS=1.94,POLICE_STATION::HSR LAYOUT|12.89233|77.63784
236,502,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 502),High,1.937993723294866,0.01937993723294866,60.0,0.0037735849056603,0.4,94.4,0.635593220338983,0.0059371069088979,0.0009149827099164,3600.0,3596.7060622453,6,0.0056594471079531,4.59999999908,5.59999999908,1.430351172405261,secondary,2,7.0,29.476017306460854,MOTOR CYCLE,['WRONG PARKING'],33,5,33,4,0,0,osmnx,,POLICE_STATION::Yelahanka (Cluster 502) | High | CCS=1.938,POLICE_STATION::YELAHANKA|13.09877|77.57717
237,360,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 360),High,1.9365841596413778,0.019365841596413778,30.994636453995312,0.1622641509433962,1.5454545454545454,30.83333333333333,1.9459459458828343,0.0833857441946542,0.0130279329943454,6300.0,6217.924022136611,3,0.0469789206024217,-0.2173913043440453,1.0,1.4683798041654939,trunk,3,10.5,128.363778357975,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",205,22,194,15,10,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 360) | High | CCS=1.937,POLICE_STATION::MAHADEVAPURA|12.99621|77.66856
238,34,BTP220 - Puttanna Junction,BTP220 - Puttanna Junction (Cluster 34),High,1.9360957281198985,0.019360957281198986,60.0,0.1886792452830188,1.4761904761904765,94.4,0.635593220338983,0.2968553454448973,0.061920054949336,3600.0,3377.087802183328,5,0.001947446335886,-0.5426356589063157,1.0,1.3271876124611865,secondary,2,7.0,43.6370275393122,CAR,['NO PARKING'],188,21,187,6,1,0,osmnx,,BTP220 - Puttanna Junction (Cluster 34) | High | CCS=1.936,BTP220 - PUTTANNA JUNCTION|12.92865|77.58354
239,428,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 428),High,1.9108069897466373,0.019108069897466374,60.0,0.020754716981132,0.8,94.4,0.635593220338983,0.0326540879989387,0.0065086039338631,3200.0,3179.172467412632,4,0.0,0.3333333332962963,1.3333333332962962,1.2357142856806123,road,2,7.0,250.0,CAR,['WRONG PARKING'],21,5,21,4,0,0,fallback,,POLICE_STATION::Bellandur (Cluster 428) | High | CCS=1.911,POLICE_STATION::BELLANDUR|12.92106|77.66525
240,718,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 718),High,1.8990409537511366,0.018990409537511365,60.0,0.0264150943396226,5.0,94.4,0.635593220338983,0.0415597483622856,0.0062834381448096,6300.0,6260.414339688693,3,0.0087162810149505,3.3333333322222223,4.333333332222223,1.21488851534101,trunk,3,10.5,460.635866076374,CAR,['NO PARKING'],16,2,16,4,0,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 718) | High | CCS=1.899,POLICE_STATION::KODIGEHALLI|13.07113|77.5927
241,423,BTP185 - RV Teachers College,BTP185 - RV Teachers College (Cluster 423),High,1.8870647250664854,0.018870647250664854,44.9127211677679,0.0245283018867924,4.0,44.888888888888886,1.3366336633365603,0.0183508036205021,0.0049809324108439,3600.0,3582.0686433219566,4,0.0071793518482771,0.307692307668639,1.307692307668639,1.2832777358911962,secondary,2,7.0,191.557588577623,CAR,['NO PARKING'],30,2,21,1,8,0,osmnx,,BTP185 - RV Teachers College (Cluster 423) | High | CCS=1.887,BTP185 - RV TEACHERS COLLEGE|12.94533|77.57998
242,575,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 575),High,1.88199938274168,0.018819993827416802,60.0,0.1113207547169811,6.4,192.55555555555557,0.3115983843030558,0.3572571616785249,0.0919346329636946,3000.0,2724.196101109824,6,1.596241109512774e-05,0.0,1.0,1.3929628943175096,residential,2,7.0,57.81065396780868,CAR,['WRONG PARKING'],149,5,94,9,39,0,osmnx,,POLICE_STATION::R.T. Nagar (Cluster 575) | High | CCS=1.882,POLICE_STATION::R.T. NAGAR|13.0014|77.59582
243,667,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 667),High,1.8788022254228511,0.01878802225422851,60.0,0.0056603773584905,0.4285714285714285,94.4,0.635593220338983,0.0089056603633469,0.0023460053871028,3400.0,3392.023581684848,6,0.0001435651530148,1.124999999859375,2.1249999998593747,1.3938082668233143,tertiary,2,7.0,99.18374919713432,CAR,['WRONG PARKING'],25,7,24,3,1,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 667) | High | CCS=1.879,POLICE_STATION::KODIGEHALLI|13.06288|77.58705
