id,st_dbscan_cluster_id,canonical_vehicle_number,canonical_vehicle_type,service_date,created_datetime_ist,created_datetime_ist_naive,prev_created_datetime_ist,gap_minutes,gap_hours,latitude,longitude,junction_name,police_station,severity_score,hotspot_unit
FKID279851,3,FKN00GL11015,SCOOTER,2023-11-23,2023-11-23 07:53:46+05:30,2023-11-23 07:53:46,2023-11-23 07:02:46,51.0,0.85,12.9808699,77.6077352,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID182589,3,FKN00GL11015,SCOOTER,2023-11-23,2023-11-23 09:51:46+05:30,2023-11-23 09:51:46,2023-11-23 07:53:46,118.0,1.9666666666666666,12.9807343,77.6076439,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID203655,3,FKN00GL11015,SCOOTER,2023-11-26,2023-11-26 11:22:46+05:30,2023-11-26 11:22:46,2023-11-26 10:42:46,40.0,0.6666666666666666,12.9809494,77.6076913,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID165271,3,FKN00GL110393,SCOOTER,2023-11-19,2023-11-19 12:28:46+05:30,2023-11-19 12:28:46,2023-11-19 12:26:46,2.0,0.03333333333333333,12.983561,77.6064614,BTP051 - Safina Plaza Junction,Shivajinagar,5,JUNCTION::BTP051 - Safina Plaza Junction
FKID011696,3,FKN00GL11046,SCOOTER,2024-01-26,2024-01-26 17:41:46+05:30,2024-01-26 17:41:46,2024-01-26 10:05:46,456.0,7.6,12.9827819,77.6064709,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID132980,3,FKN00GL110859,CAR,2023-11-17,2023-11-17 08:07:46+05:30,2023-11-17 08:07:46,2023-11-17 07:43:46,24.0,0.4,12.9797497,77.6072018,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID191821,3,FKN00GL110859,CAR,2023-12-18,2023-12-18 10:59:46+05:30,2023-12-18 10:59:46,2023-12-18 10:42:46,17.0,0.2833333333333333,12.9797369,77.6072312,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID234740,3,FKN00GL111139,SCOOTER,2024-01-04,2024-01-04 11:53:46+05:30,2024-01-04 11:53:46,2024-01-04 10:02:46,111.0,1.85,12.9834052,77.6094191,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID133316,3,FKN00GL111142,MOTOR CYCLE,2023-12-02,2023-12-02 11:00:46+05:30,2023-12-02 11:00:46,2023-12-02 10:26:46,34.0,0.5666666666666667,12.9834667,77.6092407,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID001119,3,FKN00GL1112,SCOOTER,2023-11-17,2023-11-17 11:30:46+05:30,2023-11-17 11:30:46,2023-11-17 10:31:46,59.0,0.9833333333333333,12.9815148,77.6083933,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247460,3,FKN00GL11153,CAR,2024-01-14,2024-01-14 09:31:46+05:30,2024-01-14 09:31:46,2024-01-14 09:29:46,2.0,0.03333333333333333,12.9831127,77.6107518,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID178209,3,FKN00GL111599,CAR,2023-11-22,2023-11-22 08:45:46+05:30,2023-11-22 08:45:46,2023-11-22 08:27:46,18.0,0.3,12.9813301,77.6089833,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID247463,3,FKN00GL111835,SCOOTER,2024-01-14,2024-01-14 11:20:46+05:30,2024-01-14 11:20:46,2024-01-14 10:11:46,69.0,1.15,12.9821342,77.6064379,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162762,3,FKN00GL112671,SCOOTER,2023-11-17,2023-11-17 07:34:46+05:30,2023-11-17 07:34:46,2023-11-17 05:39:46,115.0,1.9166666666666667,12.9821192,77.6069463,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID160234,3,FKN00GL113054,MOTOR CYCLE,2023-11-16,2023-11-16 11:18:46+05:30,2023-11-16 11:18:46,2023-11-16 06:02:46,316.0,5.266666666666667,12.9808961,77.6076962,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID160218,3,FKN00GL113054,MOTOR CYCLE,2023-11-16,2023-11-16 11:30:46+05:30,2023-11-16 11:30:46,2023-11-16 11:18:46,12.0,0.2,12.9816352,77.6080821,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID140790,3,FKN00GL113054,SCOOTER,2023-11-18,2023-11-18 11:42:46+05:30,2023-11-18 11:42:46,2023-11-18 08:17:46,205.0,3.4166666666666665,12.980788,77.6076484,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID168643,3,FKN00GL113054,MOTOR CYCLE,2023-11-19,2023-11-19 11:40:46+05:30,2023-11-19 11:40:46,2023-11-19 11:07:46,33.0,0.55,12.9809736,77.6077104,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID193090,3,FKN00GL113054,MOTOR CYCLE,2023-11-22,2023-11-22 11:52:46+05:30,2023-11-22 11:52:46,2023-11-22 08:00:46,232.0,3.8666666666666667,12.9809906,77.6077016,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID163683,3,FKN00GL113374,MOTOR CYCLE,2023-11-18,2023-11-18 10:07:46+05:30,2023-11-18 10:07:46,2023-11-18 09:13:46,54.0,0.9,12.9822155,77.6065367,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID157080,3,FKN00GL113429,CAR,2023-12-07,2023-12-07 13:58:46+05:30,2023-12-07 13:58:46,2023-12-07 13:44:46,14.0,0.23333333333333334,12.9825997,77.6107329,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID147571,3,FKN00GL113698,SCOOTER,2023-11-11,2023-11-11 11:59:46+05:30,2023-11-11 11:59:46,2023-11-11 08:40:46,199.0,3.316666666666667,12.9819077,77.606529,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID136520,3,FKN00GL113702,SCOOTER,2023-11-18,2023-11-18 10:31:46+05:30,2023-11-18 10:31:46,2023-11-18 09:59:46,32.0,0.5333333333333333,12.9819568,77.6063509,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162793,3,FKN00GL113738,SCOOTER,2023-11-17,2023-11-17 07:35:46+05:30,2023-11-17 07:35:46,2023-11-17 05:39:46,116.0,1.9333333333333333,12.982144,77.6064493,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID162879,3,FKN00GL113789,MOTOR CYCLE,2023-11-17,2023-11-17 07:35:46+05:30,2023-11-17 07:35:46,2023-11-17 06:02:46,93.0,1.55,12.981464,77.6065964,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID181516,3,FKN00GL113789,MOTOR CYCLE,2023-12-12,2023-12-12 07:25:46+05:30,2023-12-12 07:25:46,2023-12-12 05:46:46,99.0,1.65,12.9815118,77.6064853,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID132666,3,FKN00GL11444,CAR,2023-11-19,2023-11-19 11:06:46+05:30,2023-11-19 11:06:46,2023-11-19 04:49:46,377.0,6.283333333333333,12.9815261,77.6079483,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID176047,3,FKN00GL11444,CAR,2023-11-22,2023-11-22 11:51:46+05:30,2023-11-22 11:51:46,2023-11-22 07:52:46,239.0,3.9833333333333334,12.9809694,77.6076922,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID283238,3,FKN00GL11444,CAR,2023-12-18,2023-12-18 13:34:46+05:30,2023-12-18 13:34:46,2023-12-18 12:21:46,73.0,1.2166666666666666,12.981033,77.6076984,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID137551,3,FKN00GL114598,SCOOTER,2023-12-04,2023-12-04 08:44:46+05:30,2023-12-04 08:44:46,2023-12-04 08:43:46,1.0,0.016666666666666666,12.9830049,77.6107842,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID175950,3,FKN00GL115546,CAR,2023-11-22,2023-11-22 09:44:46+05:30,2023-11-22 09:44:46,2023-11-22 09:11:46,33.0,0.55,12.9813822,77.6088556,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID139601,3,FKN00GL116061,PASSENGER AUTO,2023-12-03,2023-12-03 08:16:46+05:30,2023-12-03 08:16:46,2023-12-03 08:02:46,14.0,0.23333333333333334,12.9810509,77.6099029,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID168936,3,FKN00GL116499,SCOOTER,2023-11-18,2023-11-18 09:08:46+05:30,2023-11-18 09:08:46,2023-11-18 09:07:46,1.0,0.016666666666666666,12.9830387,77.6107532,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID140468,3,FKN00GL116662,CAR,2023-12-04,2023-12-04 08:20:46+05:30,2023-12-04 08:20:46,2023-12-04 07:43:46,37.0,0.6166666666666667,12.9813488,77.6089121,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID140470,3,FKN00GL116696,MAXI-CAB,2023-12-04,2023-12-04 08:20:46+05:30,2023-12-04 08:20:46,2023-12-04 07:43:46,37.0,0.6166666666666667,12.9813488,77.6089121,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247483,3,FKN00GL11697,MOTOR CYCLE,2024-01-14,2024-01-14 11:22:46+05:30,2024-01-14 11:22:46,2024-01-14 10:06:46,76.0,1.2666666666666666,12.9814003,77.606547,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID205188,3,FKN00GL117310,CAR,2023-11-26,2023-11-26 12:01:46+05:30,2023-11-26 12:01:46,2023-11-26 09:05:46,176.0,2.933333333333333,12.9816626,77.612766,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID262660,3,FKN00GL117331,SCOOTER,2024-01-14,2024-01-14 10:08:46+05:30,2024-01-14 10:08:46,2024-01-14 10:05:46,3.0,0.05,12.9818819,77.6063312,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247592,3,FKN00GL117331,SCOOTER,2024-01-14,2024-01-14 11:23:46+05:30,2024-01-14 11:23:46,2024-01-14 10:08:46,75.0,1.25,12.9814003,77.606547,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID234750,3,FKN00GL11735,PASSENGER AUTO,2024-01-04,2024-01-04 11:49:46+05:30,2024-01-04 11:49:46,2024-01-04 11:28:46,21.0,0.35,12.98412,77.6034886,BTP211 - Central Street Junction,Shivajinagar,1,JUNCTION::BTP211 - Central Street Junction
FKID160278,3,FKN00GL118484,SCOOTER,2023-11-16,2023-11-16 11:23:46+05:30,2023-11-16 11:23:46,2023-11-16 05:47:46,336.0,5.6,12.9810085,77.6077155,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID142217,3,FKN00GL118484,SCOOTER,2023-11-22,2023-11-22 11:52:46+05:30,2023-11-22 11:52:46,2023-11-22 07:59:46,233.0,3.8833333333333333,12.9809906,77.6077016,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID158366,3,FKN00GL118484,SCOOTER,2023-11-23,2023-11-23 08:09:46+05:30,2023-11-23 08:09:46,2023-11-23 07:01:46,68.0,1.1333333333333333,12.9808686,77.6077444,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID172521,3,FKN00GL119097,SCOOTER,2023-11-18,2023-11-18 08:59:46+05:30,2023-11-18 08:59:46,2023-11-18 08:09:46,50.0,0.8333333333333334,12.9832063,77.6093558,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID143433,3,FKN00GL119481,SCOOTER,2023-12-05,2023-12-05 11:28:46+05:30,2023-12-05 11:28:46,2023-12-05 11:07:46,21.0,0.35,12.9796947,77.60715,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID174187,3,FKN00GL119526,CAR,2023-12-06,2023-12-06 05:32:46+05:30,2023-12-06 05:32:46,2023-12-06 05:11:46,21.0,0.35,12.9813654,77.6102198,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID144624,3,FKN00GL120474,CAR,2023-11-10,2023-11-10 09:59:46+05:30,2023-11-10 09:59:46,2023-11-10 07:58:46,121.0,2.0166666666666666,12.9812915,77.6101735,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID144628,3,FKN00GL120478,CAR,2023-11-10,2023-11-10 09:58:46+05:30,2023-11-10 09:58:46,2023-11-10 07:59:46,119.0,1.9833333333333334,12.9812915,77.6101735,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID144747,3,FKN00GL120573,CAR,2023-11-10,2023-11-10 10:33:46+05:30,2023-11-10 10:33:46,2023-11-10 10:30:46,3.0,0.05,12.9818775,77.6104302,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID144897,3,FKN00GL120573,CAR,2023-11-10,2023-11-10 12:27:46+05:30,2023-11-10 12:27:46,2023-11-10 10:33:46,114.0,1.9,12.9825901,77.6106742,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID152170,3,FKN00GL122330,SCOOTER,2023-11-11,2023-11-11 10:24:46+05:30,2023-11-11 10:24:46,2023-11-11 08:15:46,129.0,2.15,12.9813919,77.6102263,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162772,3,FKN00GL122417,MOTOR CYCLE,2023-11-17,2023-11-17 07:35:46+05:30,2023-11-17 07:35:46,2023-11-17 05:39:46,116.0,1.9333333333333333,12.982144,77.6064493,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID148350,3,FKN00GL122419,SCOOTER,2023-11-12,2023-11-12 09:25:46+05:30,2023-11-12 09:25:46,2023-11-12 08:26:46,59.0,0.9833333333333333,12.9818509,77.6062823,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162877,3,FKN00GL122424,SCOOTER,2023-11-17,2023-11-17 07:43:46+05:30,2023-11-17 07:43:46,2023-11-17 06:02:46,101.0,1.6833333333333333,12.981464,77.6065964,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID178814,3,FKN00GL122435,SCOOTER,2023-12-12,2023-12-12 07:49:46+05:30,2023-12-12 07:49:46,2023-12-12 05:17:46,152.0,2.533333333333333,12.9815118,77.6064853,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID213604,3,FKN00GL122435,SCOOTER,2023-12-30,2023-12-30 09:35:46+05:30,2023-12-30 09:35:46,2023-12-30 09:32:46,3.0,0.05,12.9821653,77.6064826,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID279948,3,FKN00GL122696,SCOOTER,2023-11-16,2023-11-16 11:20:46+05:30,2023-11-16 11:20:46,2023-11-16 05:35:46,345.0,5.75,12.9808961,77.6076962,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID162753,3,FKN00GL122867,SCOOTER,2023-11-17,2023-11-17 07:34:46+05:30,2023-11-17 07:34:46,2023-11-17 05:52:46,102.0,1.7,12.9821192,77.6069463,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID154442,3,FKN00GL122977,SCOOTER,2023-11-12,2023-11-12 09:33:46+05:30,2023-11-12 09:33:46,2023-11-12 09:21:46,12.0,0.2,12.9809886,77.607631,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162344,3,FKN00GL1232,CAR,2023-11-17,2023-11-17 12:28:46+05:30,2023-11-17 12:28:46,2023-11-17 12:08:46,20.0,0.3333333333333333,12.9810286,77.6111409,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID205919,3,FKN00GL123373,SCOOTER,2023-11-27,2023-11-27 10:10:46+05:30,2023-11-27 10:10:46,2023-11-27 09:25:46,45.0,0.75,12.9802524,77.6073626,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID178497,3,FKN00GL123430,SCOOTER,2023-11-20,2023-11-20 08:50:46+05:30,2023-11-20 08:50:46,2023-11-20 08:22:46,28.0,0.4666666666666667,12.9810569,77.6077689,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID168180,3,FKN00GL123430,SCOOTER,2023-11-20,2023-11-20 11:25:46+05:30,2023-11-20 11:25:46,2023-11-20 08:50:46,155.0,2.5833333333333335,12.9809821,77.6076642,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID245159,3,FKN00GL12346,PASSENGER AUTO,2024-01-14,2024-01-14 11:26:46+05:30,2024-01-14 11:26:46,2024-01-14 08:48:46,158.0,2.6333333333333333,12.9810409,77.6104409,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247486,3,FKN00GL123460,MOTOR CYCLE,2024-01-14,2024-01-14 11:22:46+05:30,2024-01-14 11:22:46,2024-01-14 09:55:46,87.0,1.45,12.9814003,77.606547,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID148392,3,FKN00GL123517,SCOOTER,2023-11-12,2023-11-12 09:21:46+05:30,2023-11-12 09:21:46,2023-11-12 08:28:46,53.0,0.8833333333333333,12.9818559,77.6063017,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID152486,3,FKN00GL123587,SCOOTER,2023-11-11,2023-11-11 11:55:46+05:30,2023-11-11 11:55:46,2023-11-11 08:40:46,195.0,3.25,12.9816945,77.6064067,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID149168,3,FKN00GL124201,PASSENGER AUTO,2023-11-12,2023-11-12 10:08:46+05:30,2023-11-12 10:08:46,2023-11-12 10:00:46,8.0,0.13333333333333333,12.9811223,77.6097533,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID163465,3,FKN00GL12494,PASSENGER AUTO,2023-11-18,2023-11-18 14:53:46+05:30,2023-11-18 14:53:46,2023-11-18 12:56:46,117.0,1.95,12.9811221,77.6101983,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID166097,3,FKN00GL12494,PASSENGER AUTO,2023-11-18,2023-11-18 15:17:46+05:30,2023-11-18 15:17:46,2023-11-18 14:53:46,24.0,0.4,12.9810583,77.6100875,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID162783,3,FKN00GL126846,SCOOTER,2023-11-17,2023-11-17 07:35:46+05:30,2023-11-17 07:35:46,2023-11-17 05:39:46,116.0,1.9333333333333333,12.982144,77.6064493,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID153080,3,FKN00GL126913,SCOOTER,2023-11-14,2023-11-14 10:32:46+05:30,2023-11-14 10:32:46,2023-11-14 08:37:46,115.0,1.9166666666666667,12.9809276,77.6078095,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID182577,3,FKN00GL126959,SCOOTER,2023-11-23,2023-11-23 09:57:46+05:30,2023-11-23 09:57:46,2023-11-23 06:35:46,202.0,3.3666666666666667,12.9807343,77.6076439,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID281180,3,FKN00GL127988,SCOOTER,2023-11-23,2023-11-23 08:02:46+05:30,2023-11-23 08:02:46,2023-11-23 06:48:46,74.0,1.2333333333333334,12.9806949,77.6074762,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID203557,3,FKN00GL128580,SCOOTER,2023-11-26,2023-11-26 10:34:46+05:30,2023-11-26 10:34:46,2023-11-26 08:38:46,116.0,1.9333333333333333,12.9815691,77.6083443,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID177593,3,FKN00GL128580,SCOOTER,2023-12-11,2023-12-11 09:47:46+05:30,2023-12-11 09:47:46,2023-12-11 07:41:46,126.0,2.1,12.9812061,77.6093285,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID164221,3,FKN00GL129217,SCOOTER,2023-11-18,2023-11-18 10:13:46+05:30,2023-11-18 10:13:46,2023-11-18 10:01:46,12.0,0.2,12.9820665,77.6064478,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID234746,3,FKN00GL129534,SCOOTER,2024-01-04,2024-01-04 11:53:46+05:30,2024-01-04 11:53:46,2024-01-04 10:02:46,111.0,1.85,12.9834035,77.6093922,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID234741,3,FKN00GL129544,SCOOTER,2024-01-04,2024-01-04 11:53:46+05:30,2024-01-04 11:53:46,2024-01-04 10:02:46,111.0,1.85,12.9834052,77.6094191,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID204499,3,FKN00GL129549,PASSENGER AUTO,2023-11-17,2023-11-17 11:57:46+05:30,2023-11-17 11:57:46,2023-11-17 07:00:46,297.0,4.95,12.9841557,77.6035548,BTP211 - Central Street Junction,Shivajinagar,1,JUNCTION::BTP211 - Central Street Junction
FKID156066,3,FKN00GL129726,SCOOTER,2023-11-15,2023-11-15 07:45:46+05:30,2023-11-15 07:45:46,2023-11-15 06:27:46,78.0,1.3,12.9830772,77.6107399,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID156085,3,FKN00GL129740,SCOOTER,2023-11-15,2023-11-15 07:45:46+05:30,2023-11-15 07:45:46,2023-11-15 06:13:46,92.0,1.5333333333333334,12.9827579,77.6106058,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID163800,3,FKN00GL130258,CAR,2023-11-18,2023-11-18 11:30:46+05:30,2023-11-18 11:30:46,2023-11-18 07:45:46,225.0,3.75,12.9795412,77.607087,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID158350,3,FKN00GL131476,SCOOTER,2023-11-23,2023-11-23 07:53:46+05:30,2023-11-23 07:53:46,2023-11-23 07:02:46,51.0,0.85,12.9808686,77.6077444,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID182587,3,FKN00GL131476,SCOOTER,2023-11-23,2023-11-23 09:56:46+05:30,2023-11-23 09:56:46,2023-11-23 07:53:46,123.0,2.05,12.9807343,77.6076439,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID168639,3,FKN00GL131621,CAR,2023-11-20,2023-11-20 11:03:46+05:30,2023-11-20 11:03:46,2023-11-20 07:56:46,187.0,3.1166666666666667,12.9826624,77.6119311,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID160187,3,FKN00GL132057,MOTOR CYCLE,2023-11-16,2023-11-16 11:29:46+05:30,2023-11-16 11:29:46,2023-11-16 06:35:46,294.0,4.9,12.9816352,77.6080821,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID191837,3,FKN00GL132057,MOTOR CYCLE,2023-11-26,2023-11-26 04:38:46+05:30,2023-11-26 04:38:46,2023-11-26 04:37:46,1.0,0.016666666666666666,12.9809532,77.6076927,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162615,3,FKN00GL132100,MOTOR CYCLE,2023-11-17,2023-11-17 10:29:46+05:30,2023-11-17 10:29:46,2023-11-17 09:55:46,34.0,0.5666666666666667,12.9815312,77.6082591,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID166265,3,FKN00GL132343,SCOOTER,2023-11-18,2023-11-18 08:59:46+05:30,2023-11-18 08:59:46,2023-11-18 08:08:46,51.0,0.85,12.9831719,77.6093519,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247596,3,FKN00GL132616,SCOOTER,2024-01-14,2024-01-14 11:38:46+05:30,2024-01-14 11:38:46,2024-01-14 09:53:46,105.0,1.75,12.982222,77.6064988,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162759,3,FKN00GL132782,MOTOR CYCLE,2023-11-17,2023-11-17 07:46:46+05:30,2023-11-17 07:46:46,2023-11-17 07:24:46,22.0,0.36666666666666664,12.9809239,77.6076898,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID203127,3,FKN00GL133067,SCOOTER,2023-11-17,2023-11-17 07:36:46+05:30,2023-11-17 07:36:46,2023-11-17 05:38:46,118.0,1.9666666666666666,12.981464,77.6065964,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID161177,3,FKN00GL133506,MOTOR CYCLE,2023-11-15,2023-11-15 13:56:46+05:30,2023-11-15 13:56:46,2023-11-15 13:50:46,6.0,0.1,12.9829963,77.6108269,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID162833,3,FKN00GL134584,CAR,2023-11-17,2023-11-17 09:26:46+05:30,2023-11-17 09:26:46,2023-11-17 08:29:46,57.0,0.95,12.9815321,77.6083348,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
