zone_name,zone_hotspots,zone_priority_total,zone_priority_mean,zone_priority_max,zone_ccs_mean,zone_ccs_max,zone_escalation_mean,zone_tow_count,zone_patrol_units,zone_critical_count,zone_high_count,zone_top_label,zone_rank
BTP020 - Hosahalli Metro Station (Cluster 668),1,8.16000490443886,8.16000490443886,8.16000490443886,7.637139817671624,7.637139817671624,0.1065896066526572,0,0,0,0,BTP020 - Hosahalli Metro Station (Cluster 668),619
POLICE_STATION::Hebbala (Cluster 590),1,8.147596067716577,8.147596067716577,8.147596067716577,6.412372770538724,6.412372770538724,0.2420554508765538,0,0,0,0,POLICE_STATION::Hebbala (Cluster 590),620
POLICE_STATION::Magadi Road (Cluster 200),1,8.146481613981413,8.146481613981413,8.146481613981413,4.992482242039318,4.992482242039318,0.2214254314700762,0,0,0,0,POLICE_STATION::Magadi Road (Cluster 200),621
POLICE_STATION::R.T. Nagar (Cluster 575),1,8.135331997254951,8.135331997254951,8.135331997254951,14.300908026797506,14.300908026797506,0.0459770113229751,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 575),622
"BTP163 - 16th Main Road, BTM Layout (Cluster 420)",1,8.116367761582902,8.116367761582902,8.116367761582902,6.283949697729914,6.283949697729914,0.2420554508765538,0,0,0,0,"BTP163 - 16th Main Road, BTM Layout (Cluster 420)",623
"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 542)",1,8.1128894582994,8.1128894582994,8.1128894582994,9.28263880484669,9.28263880484669,0.200379387785991,0,0,0,0,"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 542)",624
BTP009 - Prakash Nagar Junction (Cluster 771),1,8.06925976616256,8.06925976616256,8.06925976616256,8.581389488061172,8.581389488061172,0.0595846883952617,0,0,0,0,BTP009 - Prakash Nagar Junction (Cluster 771),625
POLICE_STATION::HAL Old Airport (Cluster 639),1,8.038926713469506,8.038926713469506,8.038926713469506,13.584576662064034,13.584576662064034,0.0,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 639),626
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 25),1,8.005513121912985,8.005513121912985,8.005513121912985,6.949981931139118,6.949981931139118,0.1559684425592422,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 25),627
BTP218 - Syndicate Bank Junction (Cluster 310),1,7.976606215074228,7.976606215074228,7.976606215074228,13.19300739788713,13.19300739788713,0.1149139031767845,0,0,0,0,BTP218 - Syndicate Bank Junction (Cluster 310),628
BTP192 - Urvashi Theater (Cluster 503),1,7.960012228358856,7.960012228358856,7.960012228358856,5.285995325449202,5.285995325449202,0.118622121711572,0,0,0,0,BTP192 - Urvashi Theater (Cluster 503),629
POLICE_STATION::Kengeri (Cluster 501),1,7.943582051675965,7.943582051675965,7.943582051675965,7.694482344753688,7.694482344753688,0.1323467840751012,0,0,0,0,POLICE_STATION::Kengeri (Cluster 501),630
POLICE_STATION::Bellandur (Cluster 234),1,7.9055536338815555,7.9055536338815555,7.9055536338815555,10.160469224258234,10.160469224258234,0.21256040285031,0,0,0,0,POLICE_STATION::Bellandur (Cluster 234),631
"BTP189 - New Diagonal Road, Jayanagar (Cluster 292)",1,7.847918231131967,7.847918231131967,7.847918231131967,7.026691965124524,7.026691965124524,0.0606060624122619,0,0,0,0,"BTP189 - New Diagonal Road, Jayanagar (Cluster 292)",632
POLICE_STATION::Kodigehalli (Cluster 144),1,7.846457406758961,7.846457406758961,7.846457406758961,9.755527348113048,9.755527348113048,0.0972590645154317,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 144),633
POLICE_STATION::Ashok Nagar (Cluster 786),1,7.833287109989396,7.833287109989396,7.833287109989396,5.1237470983104,5.1237470983104,0.2928475091854731,0,0,0,0,POLICE_STATION::Ashok Nagar (Cluster 786),634
POLICE_STATION::K.R. Pura (Cluster 504),1,7.807667725496787,7.807667725496787,7.807667725496787,6.553715753252597,6.553715753252597,0.2946187307437261,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 504),635
POLICE_STATION::Rajajinagar (Cluster 576),1,7.795218567457596,7.795218567457596,7.795218567457596,4.130633561277208,4.130633561277208,0.1902834077676137,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 576),636
BTP076 - Hudson Circle (Cluster 50),1,7.793374583022901,7.793374583022901,7.793374583022901,6.422559522454794,6.422559522454794,0.3337302654981613,0,0,0,0,BTP076 - Hudson Circle (Cluster 50),637
POLICE_STATION::Electronic City (Cluster 596),1,7.792180763343348,7.792180763343348,7.792180763343348,7.3033089854788384,7.3033089854788384,0.2837923914194107,0,0,0,0,POLICE_STATION::Electronic City (Cluster 596),638
POLICE_STATION::Thalagattapura (Cluster 311),1,7.786202862386831,7.786202862386831,7.786202862386831,6.577138415667976,6.577138415667976,0.2415654609600702,0,0,0,0,POLICE_STATION::Thalagattapura (Cluster 311),639
"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 206)",1,7.7773881310076955,7.7773881310076955,7.7773881310076955,21.2850324713385,21.2850324713385,0.0,0,0,0,0,"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 206)",640
BTP075 - Police Corner (Cluster 514),1,7.765556411760284,7.765556411760284,7.765556411760284,9.290038240246968,9.290038240246968,0.1889338791370391,0,0,0,0,BTP075 - Police Corner (Cluster 514),641
BTP220 - Puttanna Junction (Cluster 709),1,7.764447190709911,7.764447190709911,7.764447190709911,4.863432182853402,4.863432182853402,0.2415654609600702,0,0,0,0,BTP220 - Puttanna Junction (Cluster 709),642
"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",1,7.758250755110973,7.758250755110973,7.758250755110973,6.7325046108074655,6.7325046108074655,0.1416707932949066,0,0,0,0,"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",643
BTP140 - Madiwala Check Post (Cluster 790),1,7.74831377736039,7.74831377736039,7.74831377736039,4.182096793340818,4.182096793340818,0.1902834077676137,0,0,0,0,BTP140 - Madiwala Check Post (Cluster 790),644
POLICE_STATION::HAL Old Airport (Cluster 178),1,7.747441880092845,7.747441880092845,7.747441880092845,9.680398846359536,9.680398846359536,0.0459770113229751,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 178),645
POLICE_STATION::HAL Old Airport (Cluster 424),1,7.745256791706363,7.745256791706363,7.745256791706363,6.53205654319844,6.53205654319844,0.2087370852629343,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 424),646
POLICE_STATION::R.T. Nagar (Cluster 303),1,7.722471520005618,7.722471520005618,7.722471520005618,6.804678754779467,6.804678754779467,0.0909090936183929,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 303),647
POLICE_STATION::Yeshwanthpura (Cluster 604),1,7.71510210219073,7.71510210219073,7.71510210219073,5.146057319641114,5.146057319641114,0.3319838096698125,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 604),648
POLICE_STATION::Jeevanbheemanagar (Cluster 374),1,7.713174032771997,7.713174032771997,7.713174032771997,7.373680697259591,7.373680697259591,0.1889338791370391,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 374),649
BTP054 - Shivananda Circle (Cluster 220),1,7.706332718269783,7.706332718269783,7.706332718269783,6.583552624566804,6.583552624566804,0.2263814707597096,0,0,0,0,BTP054 - Shivananda Circle (Cluster 220),650
POLICE_STATION::Whitefield (Cluster 522),1,7.701362449700279,7.701362449700279,7.701362449700279,3.913285653257189,3.913285653257189,0.1902834077676137,0,0,0,0,POLICE_STATION::Whitefield (Cluster 522),651
POLICE_STATION::K.R. Pura (Cluster 410),1,7.657558009849231,7.657558009849231,7.657558009849231,11.42175105459039,11.42175105459039,0.0653907507658004,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 410),652
BTP042 - Minsk Square Junction (CTO) (Cluster 127),1,7.650479048594468,7.650479048594468,7.650479048594468,9.544324862933776,9.544324862933776,0.0972590645154317,0,0,0,0,BTP042 - Minsk Square Junction (CTO) (Cluster 127),653
BTP172 - Nanjappa Circle (Cluster 241),1,7.642085716169279,7.642085716169279,7.642085716169279,15.481386460933267,15.481386460933267,0.0459770113229751,0,0,0,0,BTP172 - Nanjappa Circle (Cluster 241),654
POLICE_STATION::Bellandur (Cluster 500),1,7.61185812610455,7.61185812610455,7.61185812610455,4.039807891845704,4.039807891845704,0.2610214489201705,0,0,0,0,POLICE_STATION::Bellandur (Cluster 500),655
BTP051 - Safina Plaza Junction (Cluster 755),1,7.571532348734457,7.571532348734457,7.571532348734457,6.755800881507793,6.755800881507793,0.086369772752126,0,0,0,0,BTP051 - Safina Plaza Junction (Cluster 755),656
POLICE_STATION::Mahadevapura (Cluster 305),1,7.5579207955229935,7.5579207955229935,7.5579207955229935,7.492963395405918,7.492963395405918,0.1065830737352371,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 305),657
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 632)",1,7.544888956082188,7.544888956082188,7.544888956082188,8.258392653020547,8.258392653020547,0.2549740076065063,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 632)",658
POLICE_STATION::Malleshwaram (Cluster 212),1,7.534810273439177,7.534810273439177,7.534810273439177,3.042255366466168,3.042255366466168,0.1902834077676137,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 212),659
POLICE_STATION::Jalahalli (Cluster 159),1,7.520915177678809,7.520915177678809,7.520915177678809,7.3102923379777085,7.3102923379777085,0.116672803958257,0,0,0,0,POLICE_STATION::Jalahalli (Cluster 159),660
BTP028 - Vijayanagar Bus Stand Junction (Cluster 687),1,7.505129901234773,7.505129901234773,7.505129901234773,6.755936177666657,6.755936177666657,0.1318412274122238,0,0,0,0,BTP028 - Vijayanagar Bus Stand Junction (Cluster 687),661
POLICE_STATION::Yeshwanthpura (Cluster 580),1,7.472805147566124,7.472805147566124,7.472805147566124,3.952422171772165,3.952422171772165,0.2415654609600702,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 580),662
POLICE_STATION::Mahadevapura (Cluster 146),1,7.449030800167369,7.449030800167369,7.449030800167369,7.598560714686314,7.598560714686314,0.0815850843985875,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 146),663
POLICE_STATION::Yeshwanthpura (Cluster 176),1,7.445908220956691,7.445908220956691,7.445908220956691,7.67742587741829,7.67742587741829,0.116672803958257,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 176),664
POLICE_STATION::Basavanagudi (Cluster 746),1,7.443410418024496,7.443410418024496,7.443410418024496,6.505483454579677,6.505483454579677,0.2771431704362233,0,0,0,0,POLICE_STATION::Basavanagudi (Cluster 746),665
"BTP101 - Blood Bank Circle, KH Road (Cluster 474)",1,7.441014236102279,7.441014236102279,7.441014236102279,6.0211134144460745,6.0211134144460745,0.1396011436978975,0,0,0,0,"BTP101 - Blood Bank Circle, KH Road (Cluster 474)",666
POLICE_STATION::HAL Old Airport (Cluster 10),1,7.4366963974534945,7.4366963974534945,7.4366963974534945,9.422478575700744,9.422478575700744,0.0830140486359596,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 10),667
BTP042 - Minsk Square Junction (CTO) (Cluster 73),1,7.405816226327626,7.405816226327626,7.405816226327626,8.696387085403302,8.696387085403302,0.0972590645154317,0,0,0,0,BTP042 - Minsk Square Junction (CTO) (Cluster 73),668
POLICE_STATION::Yelahanka (Cluster 490),1,7.3902734088321775,7.3902734088321775,7.3902734088321775,6.669026094088309,6.669026094088309,0.1323467840751012,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 490),669
BTP218 - Syndicate Bank Junction (Cluster 794),1,7.377350862081104,7.377350862081104,7.377350862081104,4.513882439071593,4.513882439071593,0.2312920540571212,0,0,0,0,BTP218 - Syndicate Bank Junction (Cluster 794),670
BTP017 - Attiguppe Circle (Cluster 268),1,7.371850367473351,7.371850367473351,7.371850367473351,11.790964747106052,11.790964747106052,0.0459770113229751,0,0,0,0,BTP017 - Attiguppe Circle (Cluster 268),671
POLICE_STATION::HSR Layout (Cluster 507),1,7.367691723345457,7.367691723345457,7.367691723345457,9.517969021664651,9.517969021664651,0.1538461595773697,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 507),672
POLICE_STATION::Malleshwaram (Cluster 136),1,7.341985831445287,7.341985831445287,7.341985831445287,10.317030865079944,10.317030865079944,0.0653907507658004,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 136),673
BTP171 - Indian Express (Balekundri) (Cluster 296),1,7.31806392703417,7.31806392703417,7.31806392703417,9.825889993654824,9.825889993654824,0.0653907507658004,0,0,0,0,BTP171 - Indian Express (Balekundri) (Cluster 296),674
POLICE_STATION::Bellandur (Cluster 438),1,7.316579292529061,7.316579292529061,7.316579292529061,21.493209539200837,21.493209539200837,0.0303030312061309,0,0,0,0,POLICE_STATION::Bellandur (Cluster 438),675
POLICE_STATION::Hulimavu (Cluster 256),1,7.3105125822491885,7.3105125822491885,7.3105125822491885,6.551370821623164,6.551370821623164,0.1902834077676137,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 256),676
BTP048 - Shanthala Junction (Cluster 134),1,7.280523329831282,7.280523329831282,7.280523329831282,7.112884454994951,7.112884454994951,0.0909090936183929,0,0,0,0,BTP048 - Shanthala Junction (Cluster 134),677
POLICE_STATION::Byatarayanapura (Cluster 597),1,7.258972121294503,7.258972121294503,7.258972121294503,5.95023124414109,5.95023124414109,0.2771431704362233,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 597),678
POLICE_STATION::Mahadevapura (Cluster 499),1,7.164545251815308,7.164545251815308,7.164545251815308,9.250714263657388,9.250714263657388,0.1323467840751012,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 499),679
POLICE_STATION::Sadashivanagar (Cluster 312),1,7.164516318578476,7.164516318578476,7.164516318578476,7.427053626749527,7.427053626749527,0.0778132925430933,0,0,0,0,POLICE_STATION::Sadashivanagar (Cluster 312),680
BTP017 - Attiguppe Circle (Cluster 598),1,7.15215278106987,7.15215278106987,7.15215278106987,8.610693808343475,8.610693808343475,0.0815850843985875,0,0,0,0,BTP017 - Attiguppe Circle (Cluster 598),681
POLICE_STATION::Electronic City (Cluster 76),1,7.136784644507223,7.136784644507223,7.136784644507223,13.421893743062956,13.421893743062956,0.0810647308826446,0,0,0,0,POLICE_STATION::Electronic City (Cluster 76),682
POLICE_STATION::Mahadevapura (Cluster 58),1,7.136479128214783,7.136479128214783,7.136479128214783,9.219912864970132,9.219912864970132,0.1323467840751012,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 58),683
POLICE_STATION::HAL Old Airport (Cluster 180),1,7.132657508352541,7.132657508352541,7.132657508352541,7.188113483714417,7.188113483714417,0.1796020815769831,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 180),684
POLICE_STATION::Electronic City (Cluster 675),1,7.0535015425034,7.0535015425034,7.0535015425034,10.074918069033842,10.074918069033842,0.1323467840751012,0,0,0,0,POLICE_STATION::Electronic City (Cluster 675),685
"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 430)",1,7.019988535322617,7.019988535322617,7.019988535322617,8.314578806657268,8.314578806657268,0.0459770113229751,0,0,0,0,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 430)",686
POLICE_STATION::Jeevanbheemanagar (Cluster 527),1,7.01844823149281,7.01844823149281,7.01844823149281,4.611544557335317,4.611544557335317,0.1956768830617269,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 527),687
BTP225 - Geetha Junction (Cluster 533),1,7.018331947927216,7.018331947927216,7.018331947927216,4.866081296796169,4.866081296796169,0.2415654609600702,0,0,0,0,BTP225 - Geetha Junction (Cluster 533),688
POLICE_STATION::Yeshwanthpura (Cluster 85),1,7.012604734279186,7.012604734279186,7.012604734279186,6.802835498837075,6.802835498837075,0.1065830737352371,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 85),689
POLICE_STATION::Jalahalli (Cluster 250),1,7.005046917267011,7.005046917267011,7.005046917267011,9.19551162378229,9.19551162378229,0.0653907507658004,0,0,0,0,POLICE_STATION::Jalahalli (Cluster 250),690
POLICE_STATION::Yeshwanthpura (Cluster 669),1,6.98003538862573,6.98003538862573,6.98003538862573,3.438477597424872,3.438477597424872,0.3021715184052785,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 669),691
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 287),1,6.967368362141305,6.967368362141305,6.967368362141305,13.539027769019508,13.539027769019508,0.1396011436978975,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 287),692
BTP135 - UCO Bank Junction (Cluster 555),1,6.964921965212885,6.964921965212885,6.964921965212885,12.762524944916114,12.762524944916114,0.0810647308826446,0,0,0,0,BTP135 - UCO Bank Junction (Cluster 555),693
"BTP163 - 16th Main Road, BTM Layout (Cluster 705)",1,6.9557703095100525,6.9557703095100525,6.9557703095100525,7.473761135624025,7.473761135624025,0.163170168797175,0,0,0,0,"BTP163 - 16th Main Road, BTM Layout (Cluster 705)",694
POLICE_STATION::Shivajinagar (Cluster 637),1,6.950527601094307,6.950527601094307,6.950527601094307,8.39623349542164,8.39623349542164,0.1902834077676137,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 637),695
BTP032 - Windsor Circle (Cluster 524),1,6.929705280900997,6.929705280900997,6.929705280900997,6.264483191656248,6.264483191656248,0.199463794628779,0,0,0,0,BTP032 - Windsor Circle (Cluster 524),696
BTP119 - Minerva Circle (Cluster 441),1,6.90633551685278,6.90633551685278,6.90633551685278,5.787444711810216,5.787444711810216,0.1336963127056757,0,0,0,0,BTP119 - Minerva Circle (Cluster 441),697
BTP121 - KH Circle (Cluster 581),1,6.904092610975381,6.904092610975381,6.904092610975381,7.464681072074673,7.464681072074673,0.1396011436978975,0,0,0,0,BTP121 - KH Circle (Cluster 581),698
BTP048 - Shanthala Junction (Cluster 244),1,6.877039486210765,6.877039486210765,6.877039486210765,9.96913155543984,9.96913155543984,0.0303030312061309,0,0,0,0,BTP048 - Shanthala Junction (Cluster 244),699
"BTP016 - 5th Main Road, RPC Layout (Cluster 18)",1,6.853780696117171,6.853780696117171,6.853780696117171,8.41570549137242,8.41570549137242,0.0,0,0,0,0,"BTP016 - 5th Main Road, RPC Layout (Cluster 18)",700
BTP009 - Prakash Nagar Junction (Cluster 616),1,6.820419141034925,6.820419141034925,6.820419141034925,4.704844883130557,4.704844883130557,0.1323467840751012,0,0,0,0,BTP009 - Prakash Nagar Junction (Cluster 616),701
POLICE_STATION::HAL Old Airport (Cluster 327),1,6.816524384165936,6.816524384165936,6.816524384165936,7.176686312768823,7.176686312768823,0.1416707932949066,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 327),702
POLICE_STATION::Wilson Garden (Cluster 455),1,6.805166646770012,6.805166646770012,6.805166646770012,7.076565273103667,7.076565273103667,0.0909090936183929,0,0,0,0,POLICE_STATION::Wilson Garden (Cluster 455),703
"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 699)",1,6.801261167659972,6.801261167659972,6.801261167659972,8.36434186648584,8.36434186648584,0.1436201110482216,0,0,0,0,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 699)",704
BTP121 - KH Circle (Cluster 384),1,6.771776833686423,6.771776833686423,6.771776833686423,5.114862922196584,5.114862922196584,0.1902834077676137,0,0,0,0,BTP121 - KH Circle (Cluster 384),705
BTP041 - Gopal Gowda Circle (Cluster 397),1,6.765482449649392,6.765482449649392,6.765482449649392,4.156615289554165,4.156615289554165,0.1943023751179377,0,0,0,0,BTP041 - Gopal Gowda Circle (Cluster 397),706
POLICE_STATION::Mahadevapura (Cluster 411),1,6.762173761516135,6.762173761516135,6.762173761516135,11.25212219116112,11.25212219116112,0.1323467840751012,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 411),707
"BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 792)",1,6.749089058619845,6.749089058619845,6.749089058619845,4.4919873496762674,4.4919873496762674,0.2011033383508523,0,0,0,0,"BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 792)",708
POLICE_STATION::Kamakshipalya (Cluster 190),1,6.743620967546734,6.743620967546734,6.743620967546734,6.640246361607876,6.640246361607876,0.1460682402054468,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 190),709
BTP082 - KR Market Junction (Cluster 733),1,6.725247061672758,6.725247061672758,6.725247061672758,8.073123250983704,8.073123250983704,0.0,0,0,0,0,BTP082 - KR Market Junction (Cluster 733),710
POLICE_STATION::Hulimavu (Cluster 788),1,6.725000123432482,6.725000123432482,6.725000123432482,5.035624062727426,5.035624062727426,0.1902834077676137,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 788),711
POLICE_STATION::Jeevanbheemanagar (Cluster 113),1,6.721671324032316,6.721671324032316,6.721671324032316,7.110918088926713,7.110918088926713,0.1429717789093653,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 113),712
POLICE_STATION::Yeshwanthpura (Cluster 300),1,6.687987800889053,6.687987800889053,6.687987800889053,6.929623590656046,6.929623590656046,0.0909090936183929,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 300),713
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)",1,6.685854652551592,6.685854652551592,6.685854652551592,9.381153257176868,9.381153257176868,0.0459770113229751,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)",714
POLICE_STATION::Sadashivanagar (Cluster 671),1,6.6752616238368905,6.6752616238368905,6.6752616238368905,7.432927722547095,7.432927722547095,0.0512820531924565,0,0,0,0,POLICE_STATION::Sadashivanagar (Cluster 671),715
POLICE_STATION::Madiwala (Cluster 222),1,6.657358609934158,6.657358609934158,6.657358609934158,12.933029792207916,12.933029792207916,0.0,0,0,0,0,POLICE_STATION::Madiwala (Cluster 222),716
POLICE_STATION::Mahadevapura (Cluster 541),1,6.64395530145155,6.64395530145155,6.64395530145155,6.984706696303466,6.984706696303466,0.0909090936183929,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 541),717
POLICE_STATION::Bellandur (Cluster 513),1,6.642739551172787,6.642739551172787,6.642739551172787,7.112346386896469,7.112346386896469,0.1539124896128972,0,0,0,0,POLICE_STATION::Bellandur (Cluster 513),718
"BTP024 - NPS, Vijayanagar (Cluster 41)",1,6.632486082835219,6.632486082835219,6.632486082835219,4.51898434189025,4.51898434189025,0.1908831968903541,0,0,0,0,"BTP024 - NPS, Vijayanagar (Cluster 41)",719
POLICE_STATION::R.T. Nagar (Cluster 714),1,6.596633656984792,6.596633656984792,6.596633656984792,6.484693788737281,6.484693788737281,0.1416707932949066,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 714),720
POLICE_STATION::Cubbon Park (Cluster 369),1,6.595081885527322,6.595081885527322,6.595081885527322,9.266883929841194,9.266883929841194,0.0810647308826446,0,0,0,0,POLICE_STATION::Cubbon Park (Cluster 369),721
BTP130 - GD Mara Junction (Cluster 708),1,6.58533644873633,6.58533644873633,6.58533644873633,6.837400642471671,6.837400642471671,0.1065830737352371,0,0,0,0,BTP130 - GD Mara Junction (Cluster 708),722
BTP032 - Windsor Circle (Cluster 53),1,6.573458802664731,6.573458802664731,6.573458802664731,8.02022283916278,8.02022283916278,0.0972590645154317,0,0,0,0,BTP032 - Windsor Circle (Cluster 53),723
POLICE_STATION::HAL Old Airport (Cluster 722),1,6.529594140449005,6.529594140449005,6.529594140449005,6.206184057272766,6.206184057272766,0.1416707932949066,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 722),724
POLICE_STATION::Electronic City (Cluster 198),1,6.496982854103166,6.496982854103166,6.496982854103166,7.510756258793284,7.510756258793284,0.1416707932949066,0,0,0,0,POLICE_STATION::Electronic City (Cluster 198),725
POLICE_STATION::Jeevanbheemanagar (Cluster 471),1,6.487519773736891,6.487519773736891,6.487519773736891,7.260179816544237,7.260179816544237,0.0909090936183929,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 471),726
"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",1,6.470700678339187,6.470700678339187,6.470700678339187,7.182318545385961,7.182318545385961,0.1247786531845728,0,0,0,0,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",727
POLICE_STATION::Yelahanka (Cluster 107),1,6.4604679069489555,6.4604679069489555,6.4604679069489555,4.324450981615257,4.324450981615257,0.1902834077676137,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 107),728
POLICE_STATION::HAL Old Airport (Cluster 279),1,6.455804502784843,6.455804502784843,6.455804502784843,9.740990521022862,9.740990521022862,0.0810647308826446,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 279),729
POLICE_STATION::HSR Layout (Cluster 44),1,6.445098938699585,6.445098938699585,6.445098938699585,13.56217304918691,13.56217304918691,0.0810647308826446,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 44),730
BTP023 - Mahalaxmi Layout Entrance (Cluster 661),1,6.442143797107872,6.442143797107872,6.442143797107872,7.296556141870701,7.296556141870701,0.1416707932949066,0,0,0,0,BTP023 - Mahalaxmi Layout Entrance (Cluster 661),731
POLICE_STATION::Sheshadripuram (Cluster 403),1,6.4129138833484,6.4129138833484,6.4129138833484,6.718573775759571,6.718573775759571,0.1392270028591156,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 403),732
"BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584)",1,6.41187760397136,6.41187760397136,6.41187760397136,6.585414603366892,6.585414603366892,0.1502336412668228,0,0,0,0,"BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584)",733
"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 381)",1,6.391038834801647,6.391038834801647,6.391038834801647,9.409113405811103,9.409113405811103,0.1323467840751012,0,0,0,0,"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 381)",734
BTP010 - Rajajinagar Entrance (Cluster 482),1,6.389402060219562,6.389402060219562,6.389402060219562,9.114052676565755,9.114052676565755,0.0815850843985875,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 482),735
POLICE_STATION::Jeevanbheemanagar (Cluster 486),1,6.368249373226241,6.368249373226241,6.368249373226241,9.002052152462724,9.002052152462724,0.0972590645154317,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 486),736
POLICE_STATION::Kamakshipalya (Cluster 773),1,6.349908838872444,6.349908838872444,6.349908838872444,7.361889949934636,7.361889949934636,0.0972590645154317,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 773),737
BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),1,6.3280315475535645,6.3280315475535645,6.3280315475535645,8.09863711708191,8.09863711708191,0.116672803958257,0,0,0,0,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),738
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",1,6.28690952942581,6.28690952942581,6.28690952942581,6.095047925586419,6.095047925586419,0.0825083339586854,0,0,0,0,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",739
POLICE_STATION::Hebbala (Cluster 774),1,6.283992691187909,6.283992691187909,6.283992691187909,6.539400998476741,6.539400998476741,0.1259968131780624,0,0,0,0,POLICE_STATION::Hebbala (Cluster 774),740
POLICE_STATION::Yeshwanthpura (Cluster 537),1,6.219506357420394,6.219506357420394,6.219506357420394,7.07835634724528,7.07835634724528,0.1416707932949066,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 537),741
POLICE_STATION::Mahadevapura (Cluster 645),1,6.21844522403543,6.21844522403543,6.21844522403543,6.581341177676975,6.581341177676975,0.1259968131780624,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 645),742
