layer_c_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,records_total,distinct_days,active_days,observation_days,ROP,TVS,VDI,cluster_area_m2,validation_uncertainty,validation_confidence,review_total,review_present,approved_count,resurgence_score,dominant_vehicle_type,dominant_violation_tag,layer_c_index,lat,lon
250,404,"BTP145 - Sri Hatti Maramma Circle, Domluru","BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 404)",24,5,5.0,134,0.03731343283554244,0.8333333332638889,0.003981311681494405,6028.1640625,8.333334022836425e-11,0.9999999999166667,24,24,24,0.5652173913043478,CAR,['NO PARKING'],0.17240124683198377,12.961136675,77.63670395833333
251,505,"BTP145 - Sri Hatti Maramma Circle, Domluru","BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 505)",22,4,4.0,134,0.029850746268433953,0.9090909090082645,0.001379039481371372,15953.1328125,9.090905805919647e-11,0.9999999999090909,22,22,22,0.5454545454545454,CAR,['NO PARKING'],0.17229938028178088,12.961131940909093,77.63674281363636
252,696,BTP171 - Indian Express (Balekundri),BTP171 - Indian Express (Balekundri) (Cluster 696),24,4,4.0,134,0.029850746268433953,0.9166666665902777,0.0012724229862052022,18861.65234375,8.333334022836425e-11,0.9999999999166667,24,24,24,0.5416666666666666,PASSENGER AUTO,['WRONG PARKING'],0.17179789399255876,12.989313475,77.5991698875
253,226,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 226),108,15,15.0,134,0.11194029850662732,0.3600411499015467,0.001699952065877051,63531.203125,1.851852005074761e-11,0.9999999999814815,108,108,108,2.4210526315789473,SCOOTER,['WRONG PARKING'],0.1715074869423603,12.93840251574074,77.69788902592592
254,322,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 322),37,4,4.0,134,0.029850746268433953,0.8918918918436816,0.0033567726218900204,11022.4921875,5.4053872489134847e-11,0.9999999999459461,37,37,37,0.5416666666666666,CAR,['WRONG PARKING'],0.1708674084660178,13.016862375675675,77.53122201621622
255,383,"BTP145 - Sri Hatti Maramma Circle, Domluru","BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 383)",19,3,3.0,134,0.022388059701325465,0.8947368420110803,0.001734539808472983,10953.9140625,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.5526315789473685,CAR,['NO PARKING'],0.17086613240214799,12.961256431578946,77.63656967894738
256,632,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 632)",122,16,16.0,134,0.11940298507373581,0.5419762378450677,0.0013006117647646593,93802.01171875,1.639355318161506e-11,0.9999999999836064,122,122,122,1.4705882352941178,MAXI-CAB,['NO PARKING'],0.17021272254124462,12.95958451885246,77.64530945819672
257,263,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 263),51,10,10.0,134,0.07462686567108488,0.5294117646851211,0.0008072837572727136,63174.8125,3.9215519720414704e-11,0.9999999999607845,51,51,51,2.0384615384615383,CAR,['NO PARKING'],0.17017230897247174,12.841718733333334,77.64490603529411
258,213,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 213),54,3,3.0,134,0.022388059701325465,0.9629629629272977,0.001815023574036594,29751.6796875,3.70368180568903e-11,0.9999999999629632,54,54,54,0.5185185185185185,SCOOTER,['NO PARKING'],0.1698992627302878,12.840011346296295,77.67727379814815
259,692,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 692),50,2,2.0,134,0.014925373134216977,0.9599999999616,0.0025860456170364115,19334.5390625,3.9999781265009915e-11,0.9999999999600002,50,50,50,0.52,PASSENGER AUTO,['NO PARKING'],0.1696760382389287,12.995401155708668,77.6957082637594
260,554,BTP096 - Gali Anjaneya Temple,BTP096 - Gali Anjaneya Temple (Cluster 554),33,3,3.0,134,0.022388059701325465,0.5757575757226814,0.0022744087021976844,14509.265625,6.060574264665775e-11,0.9999999999393943,33,33,33,2.1875,CAR,['NO PARKING'],0.16945564609036956,12.9523385,77.54099233939394
261,364,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 364),106,8,8.0,134,0.059701492536867906,0.5947138683784321,0.0018873643543810012,56162.9765625,1.886801825889961e-11,0.999999999981132,106,106,106,1.8695652173913044,SCOOTER,['NO PARKING'],0.16939669802375726,12.935766726415093,77.61600658018868
262,262,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 262),148,15,15.0,134,0.11194029850662732,0.8216060631361782,0.0010396238607505426,142359.1796875,1.351341261113248e-11,0.9999999999864866,148,148,148,0.24019607843137256,CAR,['WRONG PARKING'],0.16921489761373038,13.007132071621625,77.57046807770271
263,697,BTP076 - Hudson Circle,BTP076 - Hudson Circle (Cluster 697),36,6,6.0,134,0.04477611940265093,0.8888888888395061,0.0008414773844735175,42781.8984375,5.555533810763791e-11,0.9999999999444447,36,36,36,0.5428571428571428,SCOOTER,['NO PARKING'],0.16792186543734167,12.96800438888889,77.58866055555556
264,256,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 256),22,3,3.0,134,0.022388059701325465,0.5454545454049586,0.015291051259763482,1438.75,9.090905805919647e-11,0.9999999999090909,22,22,22,0.6666666666666666,SCOOTER,['WRONG PARKING'],0.167042469300693,12.87301984951381,77.59418228147916
265,666,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 666)",18,3,3.0,134,0.022388059701325465,0.8888888887901234,0.0005715604045575807,31492.734375,1.1111112030448567e-10,0.9999999998888889,18,18,18,0.5555555555555556,MAXI-CAB,['NO PARKING'],0.16700578977499872,12.959237128058865,77.64531712304625
266,427,BTP052 - CID Carlton House Junction,BTP052 - CID Carlton House Junction (Cluster 427),34,5,5.0,134,0.03731343283554244,0.8823529411245675,0.0015336369361231771,22169.5234375,5.882339060292452e-11,0.9999999999411766,34,34,34,0.5454545454545454,CAR,['NO PARKING'],0.16698376695441164,12.981026276470589,77.58851119411764
267,459,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 459),28,4,4.0,134,0.029850746268433953,0.571428571387755,0.0007169827589052267,39052.54296875,7.142864077991362e-11,0.9999999999285714,28,28,28,2.142857142857143,MAXI-CAB,['NO PARKING'],0.16666007603929284,13.121618392857142,77.63114156071428
268,411,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 411),39,1,1.0,134,0.007462686567108488,0.0,0.038999999999961,1000.0,5.1281867641250756e-11,0.9999999999487181,39,39,39,1.0,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.16612112069531282,12.98794847948718,77.73408087948718
269,1,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 1),44,4,4.0,134,0.029850746268433953,0.9090909090495868,0.0015809828424622452,27830.7890625,4.545430698499331e-11,0.9999999999545457,44,44,44,0.5348837209302325,SCOOTER,['NO PARKING'],0.16584354178055807,12.956325756818185,77.5185056
270,371,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 371),30,4,4.0,134,0.029850746268433953,0.8666666666088889,0.002261886389687512,13263.265625,6.66666721826914e-11,0.9999999999333333,30,30,30,0.5517241379310345,CAR,['WRONG PARKING'],0.16562109846284565,12.94239615,77.56747236333334
271,76,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 76),212,20,20.0,134,0.14925373134216977,0.48251742838879863,0.0029764911385878907,71224.8046875,9.43378708484488e-12,0.9999999999905662,212,212,212,1.0769230769230769,SCOOTER,['WRONG PARKING'],0.16561971086093225,12.842083515566038,77.64555589999999
272,374,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 374),47,2,2.0,134,0.014925373134216977,0.0,0.03837101763558433,1224.8828125,4.255307217704285e-11,0.9999999999574469,47,47,47,1.0,SCOOTER,['NO PARKING'],0.16557332214626785,12.971629823404257,77.65814534680851
273,792,"BTP226 - 33rd Cross, 11th Main, Jayanagar","BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 792)",15,2,2.0,134,0.014925373134216977,0.8666666665511111,0.0008852103481089171,16945.125,1.333333443653828e-10,0.9999999998666667,15,15,15,0.5666666666666667,CAR,['NO PARKING'],0.1655729550673868,12.926632146666666,77.58607416666668
274,24,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",38,5,5.0,134,0.03731343283554244,0.8947368420581717,0.0008981800958193974,42307.7734375,5.2631454749985096e-11,0.9999999999473685,38,38,38,0.5405405405405406,MAXI-CAB,['NO PARKING'],0.16555926033203136,12.959431286842104,77.64541980526316
275,707,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 707),23,2,2.0,134,0.014925373134216977,0.8260869564499055,0.004417018122676429,5207.1328125,8.695644204692599e-11,0.9999999999130436,23,23,23,0.5681818181818182,SCOOTER,['WRONG PARKING'],0.16473445097270137,12.898856291304348,77.67543354347826
276,593,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 593),25,4,4.0,134,0.029850746268433953,0.8399999999328,0.0024633376454569586,10148.83203125,8.000000661922968e-11,0.99999999992,25,25,25,0.5625,SCOOTER,['WRONG PARKING'],0.16471441463251404,13.01915976,77.557935388
277,311,POLICE_STATION::Thalagattapura,POLICE_STATION::Thalagattapura (Cluster 311),28,5,5.0,134,0.03731343283554244,0.8571428570816326,0.0011674251890225063,23984.40625,7.142864077991362e-11,0.9999999999285714,28,28,28,0.5555555555555556,SCOOTER,['NO PARKING'],0.16422529679067657,12.888682810714286,77.562649525
278,156,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 156),23,3,3.0,134,0.022388059701325465,0.5652173912551984,0.0009335655831407317,24636.7265625,8.695644204692599e-11,0.9999999999130436,23,23,23,2.0833333333333335,CAR,['NO PARKING'],0.16407124136195114,12.979746660869566,77.59254580434782
279,449,BTP051 - Safina Plaza Junction,BTP051 - Safina Plaza Junction (Cluster 449),12,4,4.0,134,0.029850746268433953,0.49999999991666666,0.0021334518584362003,5624.6875,1.666666804567285e-10,0.9999999998333333,12,12,12,1.75,PASSENGER AUTO,['NO PARKING'],0.1631476465785978,12.974372883333332,77.60781235
280,675,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 675),36,3,3.0,134,0.022388059701325465,0.0,0.035999999999964,1000.0,5.555533810763791e-11,0.9999999999444447,36,36,36,1.0,SCOOTER,['WRONG PARKING'],0.16234358424991185,12.85093872777778,77.65746415555556
281,302,"BTP016 - 5th Main Road, RPC Layout","BTP016 - 5th Main Road, RPC Layout (Cluster 302)",63,7,7.0,134,0.05223880596975942,0.8412698412431343,0.0012516549815526545,50333.359375,3.174593921073665e-11,0.9999999999682541,63,63,63,0.5508474576271186,SCOOTER,['WRONG PARKING'],0.1618915190936946,12.967010495238096,77.5359064904762
282,378,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 378),53,8,8.0,134,0.059701492536867906,0.5849056603552866,0.01034036002255655,5125.546875,3.7735814473194296e-11,0.9999999999622642,53,53,53,0.6395348837209303,SCOOTER,['NO PARKING'],0.16168664168795,12.99999486037736,77.6110312471698
283,723,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 723),17,6,6.0,134,0.04477611940265093,0.7647058822629758,0.0010866126672769846,15644.94921875,1.1764700325045396e-10,0.999999999882353,17,17,17,0.59375,SCOOTER,['WRONG PARKING'],0.16135781012117012,12.988515241176472,77.53772635882353
284,269,BTP167 - JC Road Junction,BTP167 - JC Road Junction (Cluster 269),19,4,4.0,134,0.029850746268433953,0.7894736841274238,0.0022898010641169784,8297.6640625,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.5833333333333334,SCOOTER,['WRONG PARKING'],0.16111548705870285,12.958134836842104,77.58125566842105
285,786,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 786),19,5,5.0,134,0.03731343283554244,0.7894736841274238,0.0014291636953635432,13294.48828125,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.5833333333333334,CAR,['NO PARKING'],0.16108695745605686,12.971739763157894,77.60736565789473
286,734,BTP146 - Domlur Water Tank,BTP146 - Domlur Water Tank (Cluster 734),26,4,4.0,134,0.029850746268433953,0.8461538460887574,0.0012463695927763896,20860.5859375,7.692313452878352e-11,0.9999999999230769,26,26,26,0.56,CAR,['NO PARKING'],0.16093091690182826,12.96090255769231,77.63786971923076
287,683,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683),22,6,6.0,134,0.04477611940265093,0.7272727272066115,0.0036070701649434512,6099.1328125,9.090905805919647e-11,0.9999999999090909,22,22,22,0.6,SCOOTER,['NO PARKING'],0.16062506481805822,12.995586372727272,77.61379756818182
288,68,BTP130 - GD Mara Junction,BTP130 - GD Mara Junction (Cluster 68),32,6,6.0,134,0.04477611940265093,0.8124999999492187,0.0014660106364511277,21827.9453125,6.249978312666826e-11,0.9999999999375002,32,32,32,0.5666666666666667,SCOOTER,['NO PARKING'],0.1605809860272707,12.90831220625,77.6007574
289,326,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 326),27,4,4.0,134,0.029850746268433953,0.8518518517887517,0.0010300426114560255,26212.5078125,7.407408020299044e-11,0.9999999999259259,27,27,27,0.5576923076923077,MOTOR CYCLE,['WRONG PARKING'],0.16053344739374273,12.84187488148148,77.64572603703704
290,476,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 476),24,8,8.0,134,0.059701492536867906,0.7499999999375,0.0008622453576423342,27834.3046875,8.333334022836425e-11,0.9999999999166667,24,24,24,0.5909090909090909,CAR,['WRONG PARKING'],0.15900628088419821,13.062825408333332,77.58708032916667
291,33,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 33),38,7,7.0,134,0.05223880596975942,0.7894736841689751,0.0014724749506702156,25806.890625,5.2631454749985096e-11,0.9999999999473685,38,38,38,0.5714285714285714,CAR,['NO PARKING'],0.15878625638435256,12.9699949,77.63860170789474
292,795,"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",15,5,5.0,134,0.03731343283554244,0.46666666660444445,0.00331341830870631,4527.046875,1.333333443653828e-10,0.9999999998666667,15,15,15,1.7,SCOOTER,['WRONG PARKING'],0.15862943438535393,13.00459162,77.55363907333334
293,700,"BTP226 - 33rd Cross, 11th Main, Jayanagar","BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 700)",53,8,8.0,134,0.059701492536867906,0.7735849056311854,0.0017848789392177608,29693.890625,3.7735814473194296e-11,0.9999999999622642,53,53,53,0.5729166666666666,CAR,['NO PARKING'],0.15823082647627992,12.92690221509434,77.58612681698114
294,324,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 324),55,4,4.0,134,0.029850746268433953,0.8181818181520661,0.0034003452509636235,16174.828125,3.63635788147576e-11,0.9999999999636364,55,55,55,0.5588235294117647,SCOOTER,['WRONG PARKING'],0.1580387667881266,13.035406738181818,77.58910746
295,780,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 780),43,5,5.0,134,0.03731343283554244,0.8139534883342348,0.0021828406673050685,19699.1015625,4.651146134904138e-11,0.9999999999534885,43,43,43,0.5625,SCOOTER,['NO PARKING'],0.1578061178690149,13.00046368372093,77.61151885581396
296,80,BTP020 - Hosahalli Metro Station,BTP020 - Hosahalli Metro Station (Cluster 80),146,8,8.0,134,0.059701492536867906,0.7945205479343216,0.0019095771095983384,76456.71875,1.3698375767035031e-11,0.9999999999863016,146,146,146,0.5606060606060606,SCOOTER,['WRONG PARKING'],0.15775310984975224,12.974472561643836,77.54625698219178
297,491,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 491),20,3,3.0,134,0.022388059701325465,0.49999999995,0.0034510835863223286,5795.28125,1.000000082740371e-10,0.9999999999,20,20,20,1.8333333333333333,CAR,['NO PARKING'],0.1573038250173096,13.02053072,77.537237745
298,6,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 6),54,6,6.0,134,0.04477611940265093,0.5925925925706447,0.010462565901902334,5161.2578125,3.70368180568903e-11,0.9999999999629632,54,54,54,0.6363636363636364,SCOOTER,['WRONG PARKING'],0.1572186431200082,12.912487108818,77.63426543595207
299,493,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 493),30,6,6.0,134,0.04477611940265093,0.46666666663555556,0.004199695522074062,7143.375,6.66666721826914e-11,0.9999999999333333,30,30,30,1.7777777777777777,SCOOTER,['NO PARKING'],0.15695697335738332,12.980749916666667,77.55819257
300,142,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 142),36,1,1.0,134,0.007462686567108488,0.0,0.035999999999964,1000.0,5.555533810763791e-11,0.9999999999444447,36,36,36,1.0,SCOOTER,['NO PARKING'],0.1565296307705987,12.994120711111112,77.58913407222222
301,289,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 289)",53,7,7.0,134,0.05223880596975942,0.7735849056311854,0.0020890127597908564,25370.8359375,3.7735814473194296e-11,0.9999999999622642,53,53,53,0.5729166666666666,CAR,['WRONG PARKING'],0.15636120506375045,12.998553581132075,77.54157105849058
302,120,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 120),103,11,11.0,134,0.08208955223819336,0.6302459171512542,0.0051715264789684474,19916.75,1.9417578656089063e-11,0.9999999999805824,103,103,103,0.6276595744680851,SCOOTER,['WRONG PARKING'],0.15633893567319126,13.005869096116504,77.68609715825242
303,309,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",92,7,7.0,134,0.05223880596975942,0.4999999999891305,0.0018227933999275848,50471.984375,2.173927704518519e-11,0.9999999999782607,92,92,92,1.9583333333333333,CAR,['WRONG PARKING'],0.15549235600953185,12.993112691304349,77.55364681956522
304,218,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 218),84,12,12.0,134,0.08955223880530186,0.6513982866579001,0.0021768249129836353,38588.3125,2.3809620941506182e-11,0.9999999999761904,84,84,84,0.7083333333333334,SCOOTER,['WRONG PARKING'],0.15529220469970798,12.988330528571428,77.53745414166667
305,368,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 368),64,7,7.0,134,0.05223880596975942,0.7499999999765626,0.002924882783322893,21881.21875,3.1250113607939056e-11,0.9999999999687499,64,64,64,0.5789473684210527,SCOOTER,['NO PARKING'],0.15495278830207856,12.97045961204564,77.60675909023934
306,665,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 665),19,4,4.0,134,0.029850746268433953,0.4736842104764543,0.003489847943363948,5444.36328125,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.75,CAR,['WRONG PARKING'],0.1546883858885069,12.880943726315788,77.6452064368421
307,370,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 370),15,3,3.0,134,0.022388059701325465,0.46666666660444445,0.0038554720091718195,3890.57421875,1.333333443653828e-10,0.9999999998666667,15,15,15,1.7,CAR,['WRONG PARKING'],0.15466434563508433,12.931092113333332,77.58379304
308,34,BTP220 - Puttanna Junction,BTP220 - Puttanna Junction (Cluster 34),188,21,21.0,134,0.15671641790927826,0.5683281016556987,0.0006245524914256376,301015.53125,1.063815702195825e-11,0.9999999999893618,188,188,188,0.46564885496183206,CAR,['NO PARKING'],0.1544706534429223,12.928646611702128,77.58354133404255
309,551,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 551),41,9,9.0,134,0.06716417910397639,0.6661707454999224,0.0032022982347694596,12803.3046875,4.878031312216535e-11,0.9999999999512197,41,41,41,0.6578947368421053,CAR,['NO PARKING'],0.1544345860883099,12.986975604878047,77.58035716097561
310,451,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 451),28,4,4.0,134,0.029850746268433953,0.7857142856581633,0.0018555632468006612,15089.7578125,7.142864077991362e-11,0.9999999999285714,28,28,28,0.5769230769230769,CAR,['NO PARKING'],0.15380767219092623,12.985802246428571,77.55602475
